season,strategy,generation_kwh,consumption_kwh,avg_generation_kwh_per_day,avg_consumption_kwh_per_day,avg_generation_kwh_per_step,avg_consumption_kwh_per_step,grid_import_kwh,grid_export_kwh,curtailed_kwh,unmet_load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,self_consumption_ratio,self_sufficiency_ratio,avg_net_load_kwh,max_net_load_kwh,min_net_load_kwh,unmet_events,unmet_pct_time,unmet_hours,avg_soc_kwh,min_soc_kwh,max_soc_kwh,soc_full_events,soc_empty_events,avg_cloud,peak_load_kw,peak_gen_kw,inverter_failed_hours_step,inverter_failures,inverter_downtime_hours,avg_failure_duration_hours,batt_in_kwh,batt_out_kwh,batt_eff_real,net_cost,household_id,household_type,wealth_level,wealth_multiplier
Winter,CHARGE_PRIORITY,418.9140562428905,375.28006722370804,13.963801874763018,12.509335574123602,0.5818250781151257,0.5212223155884834,108.52535989123422,128.06397025317216,0.0,0.0,26.985921159968367,263.86416482975005,239.7687861725055,266.75470733247386,0.6367766928732677,0.710815016917642,-0.06060276252664229,3.2192989496532327,-2.7021178505965864,0,0.0,0.0,3.5087388539456916,-5.551115123125783e-17,8.0,93,174,0.38721020245729615,3.2192989496532327,2.982117850596586,0.0,0,0.0,0.0,263.8641648297501,239.7687861725059,0.9086826410369481,-33.86355330942928,1,apartment,low,0.8
Winter,CHARGE_PRIORITY,563.8637559876361,559.8903959883355,18.795458532921202,18.663013199611182,0.7831441055383834,0.7776255499837993,189.43612946471717,163.02157120708455,0.0,0.0,49.528837308693795,351.3133474718578,320.92542921492463,370.4542665236184,0.6569925138648943,0.66165497600594,-0.0055185555545841395,3.4958345970680877,-3.5,0,0.0,0.0,3.9586352095495223,-2.7755575615628914e-17,10.0,95,206,0.4469341702794381,3.4958345970680877,4.0,0.0,0,0.0,0.0,351.31334747185764,320.92542921492463,0.9135019535249305,-4.642316987838228,2,small_family,middle,1.0
Winter,CHARGE_PRIORITY,622.3109289332056,779.9653403825426,20.74369763110685,25.998844679418088,0.8643207346294521,1.0832851949757536,289.397001539909,89.82853796816677,0.0,0.0,49.30574712257756,483.17664384246126,441.2625917200561,490.5683388426337,0.7883010180836593,0.6289617159167983,0.21896446034630151,3.831127656253142,-3.16,0,0.0,0.0,4.004854634766157,-2.7755575615628914e-17,13.5,55,271,0.4858502775044149,3.831127656253142,4.0,0.0,0,0.0,0.0,483.1766438424612,441.26259172005325,0.9132531494298098,136.20206698358163,3,family_house,high,1.2
Winter,CHARGE_PRIORITY,858.8390114677413,1267.5294252589238,28.62796704892471,42.25098084196413,1.192831960371863,1.7604575350818386,489.3856048619264,7.484007886803836,0.0,0.0,33.8616749169897,817.4933286639478,744.2821454800077,778.1438203969974,0.9060415398075162,0.6139059219379011,0.5676255747099757,4.4836495055633,-2.5,0,0.0,0.0,4.953449594162979,-2.220446049250313e-16,18.0,14,295,0.38775789758364976,4.4836495055633,4.0,0.0,0,0.0,0.0,817.4933286639482,744.282145480008,0.9104443050274291,360.30359654832137,4,luxury_house,luxury,1.5
Winter,CHARGE_PRIORITY,456.8392140672222,382.6035705972846,15.22797380224074,12.75345235324282,0.6344989084266975,0.5313938480517841,96.19481297861782,144.89679547542715,0.0,0.0,32.96898361424407,278.97343497755105,253.43977400442273,286.4087576186668,0.6269355799577284,0.7485783710056665,-0.10310506037491338,3.224755534513512,-2.707498431874245,0,0.0,0.0,3.947586168230072,0.0,8.0,114,143,0.3317330719131912,3.224755534513512,2.987498431874245,0.0,0,0.0,0.0,278.9734349775513,253.43977400442304,0.908472787112569,-58.26100619392108,5,apartment,low,0.8
Winter,CHARGE_PRIORITY,572.4342601260482,526.2210042769789,19.081142004201606,17.540700142565964,0.7950475835084003,0.7308625059402485,136.40865462192292,149.74168868836483,0.0,0.0,46.45618870888196,376.2363827288016,343.356160946174,389.812349655056,0.680973129681687,0.7407768722395514,-0.06418507756815205,3.412178226457999,-3.5,0,0.0,0.0,4.249422503849094,0.0,10.0,90,173,0.4402621636633224,3.412178226457999,4.0,0.0,0,0.0,0.0,376.2363827288013,343.35616094617427,0.912607543310537,-32.46102885308616,6,small_family,middle,1.0
Winter,CHARGE_PRIORITY,698.5552447428611,795.2997028484558,23.285174824762034,26.509990094948527,0.9702156176984181,1.1045829206228552,250.26119435413648,106.90336726809474,0.0,0.0,61.48206505188773,530.1698124228785,483.5564434424317,545.0385084943194,0.7802367995890557,0.685324672626184,0.13436730292443727,3.8393310128337648,-3.16,0,0.0,0.0,4.8838925715253065,0.0,13.5,69,234,0.4306530602164416,3.8393310128337648,4.0,0.0,0,0.0,0.0,530.1698124228792,483.55644344242796,0.9120784173519275,91.4828652243171,7,family_house,high,1.2
Winter,CHARGE_PRIORITY,851.9923315313572,1254.909568920678,28.39974438437857,41.8303189640226,1.1833226826824406,1.742929956834275,484.70364700183546,10.732261057445534,0.0,0.0,45.337088098672254,795.9229823752396,724.8688338201703,770.2059219188425,0.9040056974861345,0.6137541230012938,0.5596072741518342,4.463079006938543,-2.5,0,0.0,0.0,4.924086331797305,-1.1102230246251565e-16,18.0,22,299,0.35208315728705036,4.463079006938543,4.0,24.0,1,23.503022443311252,23.503022443311252,795.9229823752393,724.8688338201704,0.9107273566306315,353.86870029967565,8,luxury_house,luxury,1.5
Winter,CHARGE_PRIORITY,387.84622455373557,383.9011913623446,12.928207485124519,12.79670637874482,0.5386753118801882,0.5331960991143675,118.54791474687653,99.83207838943237,0.0,0.0,23.45811875393233,264.55602741037086,241.8951578615358,265.35327661546813,0.6841713540483461,0.6912020139187711,-0.005479212765820707,3.2789158239261615,-2.6691594375896748,0,0.0,0.0,3.4396448375514708,0.0,8.0,82,162,0.43265639841843045,3.2789158239261615,2.9491594375896746,0.0,0,0.0,0.0,264.55602741037063,241.8951578615363,0.9143437790072212,-0.9379344903317417,9,apartment,low,0.8
Winter,CHARGE_PRIORITY,678.7177573354832,550.3122416858477,22.623925244516105,18.343741389528255,0.9426635518548377,0.7643225578970106,140.5109192222348,236.00572882039017,0.0,0.0,66.17080309776517,376.54122541732784,343.63051936584765,409.8013224636128,0.6037875361805987,0.744670555043827,-0.17834099395782715,3.4886574012463196,-3.5,0,0.0,0.0,4.770885589716969,-2.220446049250313e-16,10.0,129,171,0.33385752006584557,3.4886574012463196,4.0,0.0,0,0.0,0.0,376.54122541732767,343.63051936584753,0.9125973364138161,-107.02196652167505,10,small_family,middle,1.0
