season,strategy,generation_kwh,consumption_kwh,avg_generation_kwh_per_day,avg_consumption_kwh_per_day,avg_generation_kwh_per_step,avg_consumption_kwh_per_step,grid_import_kwh,grid_export_kwh,curtailed_kwh,unmet_load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,self_consumption_ratio,self_sufficiency_ratio,avg_net_load_kwh,max_net_load_kwh,min_net_load_kwh,unmet_events,unmet_pct_time,unmet_hours,avg_soc_kwh,min_soc_kwh,max_soc_kwh,soc_full_events,soc_empty_events,avg_cloud,peak_load_kw,peak_gen_kw,inverter_failed_hours_step,inverter_failures,inverter_downtime_hours,avg_failure_duration_hours,batt_in_kwh,batt_out_kwh,batt_eff_real,net_cost,household_id,household_type,wealth_level,wealth_multiplier
Spring,LOAD_PRIORITY,302.71442864331556,372.63828983848623,10.090480954777185,12.42127632794954,0.4204367064490494,0.5175531803312309,140.24710147001156,58.56208631614331,0.0,0.0,88.59347081817646,155.55887150899582,143.79771755029827,232.39118836847473,0.7676911517233895,0.623637437980946,0.0971164738821815,3.26836414072029,-2.5307281711645513,0,0.0,0.0,2.7349213853710106,-1.3877787807814457e-17,8.0,60,201,0.557187660148511,3.26836414072029,2.810728171164551,0.0,0,0.0,0.0,155.5588715089958,143.79771755029844,0.9243941933712394,52.47944841797969,1,apartment,low,0.8
Spring,LOAD_PRIORITY,337.63781030767393,544.4985793004424,11.254593676922465,18.14995264334808,0.4689414032051027,0.7562480268061701,279.2549891787762,63.99541400926623,0.0,0.0,142.22016962846752,131.42222666994013,123.0234204931987,265.2435901216662,0.7855861577823936,0.48713366793802154,0.28730662360106746,3.49784740523818,-3.5,0,0.0,0.0,2.098167631274496,0.0,10.0,39,354,0.6675053347885713,3.49784740523818,4.0,14.0,1,14.07037741858882,14.07037741858882,131.42222666994022,123.02342049319869,0.9360929548254066,151.84536927574254,2,small_family,middle,1.0
Spring,LOAD_PRIORITY,569.3283153722801,778.5133944668078,18.97761051240934,25.950446482226926,0.7907337713503891,1.0812686034261219,290.52382198133813,62.38749971409876,0.0,0.0,253.39226131265337,253.5485543455281,234.5973111728163,487.98957248546964,0.8571320963833959,0.6268223205326948,0.2905348320757327,3.8397234855276277,-3.16,0,0.0,0.0,3.93595004593539,-2.220446049250313e-16,13.5,52,279,0.5423102757598078,3.8397234855276277,4.0,0.0,0,0.0,0.0,253.5485543455283,234.59731117281657,0.9252559604544796,161.7441167433147,3,family_house,high,1.2
Spring,LOAD_PRIORITY,599.517965863597,1265.8884471037802,19.983932195453235,42.196281570126004,0.8326638414772182,1.7581783987552504,684.1982982932641,6.994685975383848,0.0,0.0,398.81047228669564,193.71280760151757,182.87967652382042,581.6901488105161,0.9702630812282661,0.4595113812290191,0.9255145572780321,4.498717250632354,-2.5,0,0.0,0.0,2.46650942091473,0.0,18.0,10,428,0.5959212197613185,4.498717250632354,4.0,0.0,0,0.0,0.0,193.71280760151757,182.8796765238206,0.944076330254933,506.8535063421026,4,luxury_house,luxury,1.5
Spring,LOAD_PRIORITY,244.16180590132794,399.17324287981296,8.138726863377597,13.305774762660432,0.3391136193073999,0.554407281777518,188.85948977215733,23.682118717752175,0.0,0.0,80.87301450235427,139.6066726812215,129.44073860530142,210.31375310765566,0.8613704028411752,0.5268733735516912,0.21529366247011816,3.2767069996880163,-2.1974962408130874,0,0.0,0.0,2.2572329763993384,0.0,8.0,34,260,0.6070039065473752,3.2767069996880163,2.477496240813087,66.0,1,66.07923173692342,66.07923173692342,139.60667268122143,129.4407386053016,0.9271816032810066,120.33071048314105,5,apartment,low,0.8
Spring,LOAD_PRIORITY,416.5236966589644,548.4748498479305,13.88412322196548,18.282494994931017,0.5785051342485616,0.7617706247887923,221.1935562215831,75.43816653374512,0.0,0.0,155.60900023397522,185.47652989124404,171.67229339237218,327.2812936263474,0.7857447157305778,0.5967115788756568,0.18326549054023075,3.4838832675827707,-3.382887761066843,0,0.0,0.0,2.9429985844743656,-4.440892098500626e-16,10.0,46,242,0.593804555781574,3.4838832675827707,3.882887761066843,0.0,0,0.0,0.0,185.47652989124396,171.67229339237218,0.9255742141231237,98.00081728581671,6,small_family,middle,1.0
Spring,LOAD_PRIORITY,502.9490892963752,770.1764988736905,16.764969643212506,25.67254996245635,0.6985404018005211,1.0696895817690146,348.4598731401411,68.25288381307193,0.0,0.0,240.8642853673548,193.8319201159486,180.85234036619474,421.71662573354945,0.8384877012572589,0.5475584185576549,0.3711491799684934,3.7451958759344235,-3.16,0,0.0,0.0,3.00338476684334,0.0,13.5,41,333,0.5914646320842565,3.7451958759344235,4.0,0.0,0,0.0,0.0,193.83192011594858,180.85234036619505,0.933036933535048,199.91730942334107,7,family_house,high,1.2
Spring,LOAD_PRIORITY,648.5174556871025,1260.8876497342053,21.617248522903417,42.02958832447351,0.900718688454309,1.751232846853063,636.2799926717845,7.3173957541653785,0.0,0.0,389.8945344032278,251.3055255297093,234.71312265919303,624.6076570624209,0.9631316036060291,0.4953713815771675,0.8505141583987541,4.483576053714874,-2.5,0,0.0,0.0,3.4096643846328347,-5.551115123125783e-17,18.0,12,408,0.5592508893895631,4.483576053714874,4.0,0.0,0,0.0,0.0,251.30552552970937,234.71312265919295,0.9339751768866106,470.6243383250896,8,luxury_house,luxury,1.5
Spring,LOAD_PRIORITY,275.24413447357335,398.1435376333093,9.174804482452446,13.271451254443642,0.3822835201021852,0.5529771356018185,183.7875660119236,51.15828546280184,0.0,0.0,88.83974319489306,135.24610581587842,125.51622842649263,214.35597162138566,0.7787848850307338,0.5383886748371834,0.17069361549963327,3.2787851318031604,-2.394697183264663,0,0.0,0.0,2.1788434928377733,-2.220446049250313e-16,8.0,41,233,0.5973713583363669,3.2787851318031604,2.6746971832646627,0.0,0,0.0,0.0,135.24610581587845,125.51622842649279,0.9280579848810454,91.79821759242104,9,apartment,low,0.8
Spring,LOAD_PRIORITY,345.1993103122338,539.084038220973,11.506643677074461,17.969467940699097,0.4794434865447692,0.7487278308624624,236.54182927914263,30.43970480533809,0.0,0.0,145.15147495371616,169.6081305531796,157.3907339881142,302.5422089418304,0.8764276170429774,0.5612152976004401,0.26928434431769327,3.47184721268342,-2.7267849310517596,0,0.0,0.0,2.5182147891691113,-5.551115123125783e-17,10.0,24,254,0.627472060848796,3.47184721268342,3.2267849310517596,47.0,1,52.78034782501657,52.78034782501657,169.60813055317956,157.39073398811416,0.927966916885304,150.01063763455272,10,small_family,middle,1.0
