household_id,household_type,wealth_level,wealth_multiplier,time,generation_kw,load_kw,generation_kwh,load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,net_load_kwh,soc,cloud,inverter_failed,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,strategy
1,apartment,low,0.8,0.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,3.7048540850509513,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,1.0,0.5282468608448616,0.27999999999999997,0.5282468608448616,0.27999999999999997,0.27999999999999997,0.24824686084486164,0.0,0.27999999999999997,-0.24824686084486164,3.9403617357279415,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,2.0,1.0204945710923587,0.27999999999999997,1.0204945710923587,0.27999999999999997,0.27999999999999997,0.7404945710923587,0.0,0.27999999999999997,-0.7404945710923587,4.642856567620341,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,3.0,1.4431972627669287,0.27999999999999997,1.4431972627669287,0.27999999999999997,0.27999999999999997,1.1631972627669287,0.0,0.27999999999999997,-1.1631972627669287,5.746362383145401,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,4.0,1.7675484459801754,0.27999999999999997,1.7675484459801754,0.27999999999999997,0.27999999999999997,1.4875484459801753,0.0,0.27999999999999997,-1.4875484459801753,7.15757474888779,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,5.0,1.9714441236117901,0.27999999999999997,1.9714441236117901,0.27999999999999997,0.27999999999999997,0.8879941839846259,0.0,0.27999999999999997,-1.69144412361179,8.0,0.3196702859384274,False,0.0,0.8034499396271642,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,6.0,2.040989142184718,0.27999999999999997,2.040989142184718,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-1.760989142184718,8.0,0.3196702859384274,False,0.0,1.760989142184718,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,7.0,1.9714441236117903,0.27999999999999997,1.9714441236117903,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-1.6914441236117903,8.0,0.3196702859384274,False,0.0,1.6914441236117903,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,8.0,1.7675484459801754,0.27999999999999997,1.7675484459801754,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-1.4875484459801753,8.0,0.3196702859384274,False,0.0,1.4875484459801753,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,9.0,1.4431972627669287,0.27999999999999997,1.4431972627669287,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-1.1631972627669287,8.0,0.3196702859384274,False,0.0,1.1631972627669287,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,10.0,1.0204945710923594,0.27999999999999997,1.0204945710923594,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-0.7404945710923594,8.0,0.3196702859384274,False,0.0,0.7404945710923594,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,11.0,0.5282468608448622,0.27999999999999997,0.5282468608448622,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-0.2482468608448622,8.0,0.3196702859384274,False,0.0,0.2482468608448622,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,12.0,2.499490820071017e-16,0.27999999999999997,2.499490820071017e-16,0.27999999999999997,2.499490820071017e-16,0.0,0.2799999999999997,0.27999999999999997,0.2799999999999997,7.704854085050951,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,13.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,7.4097081701019025,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,14.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,7.114562255152854,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,15.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.819416340203805,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,16.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.524270425254756,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,17.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.229124510305708,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,18.0,0.0,1.131568650430729,0.0,1.131568650430729,0.0,0.0,1.131568650430729,1.131568650430729,1.131568650430729,5.036346422237715,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,19.0,0.0,2.2996669194262087,0.0,2.2996669194262087,0.0,0.0,2.2996669194262087,2.2996669194262087,2.2996669194262087,2.6122846471944694,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,20.0,0.0,0.5096346337905822,0.0,0.5096346337905822,0.0,0.0,0.5096346337905822,0.5096346337905822,0.5096346337905822,2.0750825747664523,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,21.0,0.0,1.1456517763111953,0.0,1.1456517763111953,0.0,0.0,1.1456517763111953,1.1456517763111953,1.1456517763111953,0.8674595685794142,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,22.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.5723136536303655,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,23.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.2771677386813167,0.3196702859384274,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,24.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.2629444044453945,0.2629444044453945,0.27999999999999997,0.0,0.560858221115488,False,0.01705559555460545,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,25.0,0.3409747676265351,0.27999999999999997,0.3409747676265351,0.27999999999999997,0.27999999999999997,0.06097476762653514,0.0,0.27999999999999997,-0.06097476762653514,0.057845743649805055,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,26.0,0.6587126683267679,0.27999999999999997,0.6587126683267679,0.27999999999999997,0.27999999999999997,0.3787126683267679,0.0,0.27999999999999997,-0.3787126683267679,0.4171241268515536,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,27.0,0.9315603892546857,0.27999999999999997,0.9315603892546857,0.27999999999999997,0.27999999999999997,0.6515603892546857,0.0,0.27999999999999997,-0.6515603892546857,1.0352485858087654,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,28.0,1.1409238091312286,0.27999999999999997,1.1409238091312286,0.27999999999999997,0.27999999999999997,0.8609238091312286,0.0,0.27999999999999997,-0.8609238091312286,1.8519926244255904,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,29.0,1.2725351568812207,0.27999999999999997,1.2725351568812207,0.27999999999999997,0.27999999999999997,0.9925351568812206,0.0,0.27999999999999997,-0.9925351568812206,2.7935941504867507,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,30.0,1.317425336653536,0.27999999999999997,1.317425336653536,0.27999999999999997,0.27999999999999997,1.037425336653536,0.0,0.27999999999999997,-1.037425336653536,3.7777822403443917,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,31.0,1.2725351568812209,0.27999999999999997,1.2725351568812209,0.27999999999999997,0.27999999999999997,0.9925351568812208,0.0,0.27999999999999997,-0.9925351568812208,4.719383766405552,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,32.0,1.1409238091312286,0.27999999999999997,1.1409238091312286,0.27999999999999997,0.27999999999999997,0.8609238091312286,0.0,0.27999999999999997,-0.8609238091312286,5.536127805022377,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,33.0,0.9315603892546857,0.27999999999999997,0.9315603892546857,0.27999999999999997,0.27999999999999997,0.6515603892546857,0.0,0.27999999999999997,-0.6515603892546857,6.154252263979589,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,34.0,0.6587126683267684,0.27999999999999997,0.6587126683267684,0.27999999999999997,0.27999999999999997,0.3787126683267685,0.0,0.27999999999999997,-0.3787126683267685,6.513530647181338,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,35.0,0.3409747676265355,0.27999999999999997,0.3409747676265355,0.27999999999999997,0.27999999999999997,0.06097476762653553,0.0,0.27999999999999997,-0.06097476762653553,6.571376390831143,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,36.0,1.613380721648377e-16,0.27999999999999997,1.613380721648377e-16,0.27999999999999997,1.613380721648377e-16,0.0,0.2799999999999998,0.27999999999999997,0.2799999999999998,6.276230475882095,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,37.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,5.981084560933046,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,38.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,5.685938645983997,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,39.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,5.390792731034948,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,40.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,5.0956468160859,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,41.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,4.800500901136851,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,42.0,0.0,0.5416976776616105,0.0,0.5416976776616105,0.0,0.0,0.5416976776616105,0.5416976776616105,0.5416976776616105,4.229501412925384,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,43.0,0.0,2.2888521924622838,0.0,2.2888521924622838,0.0,0.0,2.2888521924622838,2.2888521924622838,2.2888521924622838,1.8168393610417515,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,44.0,0.0,1.2386929724202291,0.0,1.2386929724202291,0.0,0.0,1.2386929724202291,1.2386929724202291,1.2386929724202291,0.5111423228777325,0.560858221115488,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,45.0,0.0,0.603064845169869,0.0,0.603064845169869,0.0,0.0,0.4849121846408479,0.4849121846408479,0.603064845169869,0.0,0.560858221115488,False,0.11815266052902113,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,46.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.560858221115488,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,47.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.560858221115488,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,48.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.014953006821403991,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,49.0,0.7648467664667804,0.27999999999999997,0.7648467664667804,0.27999999999999997,0.27999999999999997,0.48484676646678043,0.0,0.27999999999999997,-0.48484676646678043,0.4599660294608325,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,50.0,1.4775704897678938,0.27999999999999997,1.4775704897678938,0.27999999999999997,0.27999999999999997,1.1975704897678938,0.0,0.27999999999999997,-1.1975704897678938,1.5960811513418072,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,51.0,2.0896002259920126,0.27999999999999997,2.0896002259920126,0.27999999999999997,0.27999999999999997,1.8096002259920125,0.0,0.27999999999999997,-1.8096002259920125,3.3128186618888646,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,52.0,2.5592271600424223,0.27999999999999997,2.5592271600424223,0.27999999999999997,0.27999999999999997,2.2792271600424225,0.0,0.27999999999999997,-2.2792271600424225,5.475083401084216,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,53.0,2.8544469924587923,0.27999999999999997,2.8544469924587923,0.27999999999999997,0.27999999999999997,2.5744469924587925,0.0,0.27999999999999997,-2.5744469924587925,7.917418264546249,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,54.0,2.955140979535788,0.27999999999999997,2.955140979535788,0.27999999999999997,0.27999999999999997,0.08704879238777684,0.0,0.27999999999999997,-2.6751409795357883,8.0,0.014953006821403991,False,0.0,2.5880921871480114,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,55.0,2.8544469924587927,0.27999999999999997,2.8544469924587927,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-2.574446992458793,8.0,0.014953006821403991,False,0.0,2.574446992458793,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,56.0,2.5592271600424223,0.27999999999999997,2.5592271600424223,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-2.2792271600424225,8.0,0.014953006821403991,False,0.0,2.2792271600424225,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,57.0,2.0896002259920126,0.27999999999999997,2.0896002259920126,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-1.8096002259920125,8.0,0.014953006821403991,False,0.0,1.8096002259920125,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,58.0,1.477570489767895,0.27999999999999997,1.477570489767895,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-1.197570489767895,8.0,0.014953006821403991,False,0.0,1.197570489767895,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,59.0,0.7648467664667813,0.27999999999999997,0.7648467664667813,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-0.4848467664667813,8.0,0.014953006821403991,False,0.0,0.4848467664667813,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,60.0,3.6190039416176764e-16,0.27999999999999997,3.6190039416176764e-16,0.27999999999999997,3.6190039416176764e-16,0.0,0.2799999999999996,0.27999999999999997,0.2799999999999996,7.704854085050952,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,61.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,7.409708170101903,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,62.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,7.114562255152855,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,63.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.819416340203806,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,64.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.524270425254757,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,65.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.2291245103057085,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,66.0,0.0,1.4739843080816504,0.0,1.4739843080816504,0.0,0.0,1.4739843080816504,1.4739843080816504,1.4739843080816504,4.675408627343925,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,67.0,0.0,3.1470228185403224,0.0,3.1470228185403224,0.0,0.0,3.1470228185403224,3.1470228185403224,3.1470228185403224,1.358155308973862,0.014953006821403991,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,68.0,0.0,2.087124069820131,0.0,2.087124069820131,0.0,0.0,1.2884592577821379,1.2884592577821379,2.087124069820131,2.220446049250313e-16,0.014953006821403991,False,0.7986648120379933,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,69.0,0.0,2.264387276279517,0.0,2.264387276279517,0.0,0.0,2.1065000811460205e-16,2.1065000811460205e-16,2.264387276279517,0.0,0.014953006821403991,False,2.264387276279517,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,70.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.014953006821403991,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,71.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.014953006821403991,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,72.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.19001279308462563,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,73.0,0.6289203463172852,0.27999999999999997,0.6289203463172852,0.27999999999999997,0.27999999999999997,0.34892034631728525,0.0,0.27999999999999997,-0.34892034631728525,0.3310149049012096,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,74.0,1.2149808103730615,0.27999999999999997,1.2149808103730615,0.27999999999999997,0.27999999999999997,0.9349808103730615,0.0,0.27999999999999997,-0.9349808103730615,1.2180155836998676,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,75.0,1.7182423400526374,0.27999999999999997,1.7182423400526374,0.27999999999999997,0.27999999999999997,1.4382423400526374,0.0,0.27999999999999997,-1.4382423400526374,2.5824520702568923,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,76.0,2.1044084937873504,0.27999999999999997,2.1044084937873504,0.27999999999999997,0.27999999999999997,1.8244084937873504,0.0,0.27999999999999997,-1.8244084937873504,4.313237937134446,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,77.0,2.3471626863699226,0.27999999999999997,2.3471626863699226,0.27999999999999997,0.27999999999999997,2.067162686369923,0.0,0.27999999999999997,-2.067162686369923,6.274320652046824,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,78.0,2.4299616207461234,0.27999999999999997,2.4299616207461234,0.27999999999999997,0.27999999999999997,1.8190257502154215,0.0,0.27999999999999997,-2.1499616207461236,8.0,0.19001279308462563,False,0.0,0.33093587053070217,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,79.0,2.3471626863699226,0.27999999999999997,2.3471626863699226,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-2.067162686369923,8.0,0.19001279308462563,False,0.0,2.067162686369923,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,80.0,2.1044084937873504,0.27999999999999997,2.1044084937873504,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-1.8244084937873504,8.0,0.19001279308462563,False,0.0,1.8244084937873504,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,81.0,1.7182423400526374,0.27999999999999997,1.7182423400526374,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-1.4382423400526374,8.0,0.19001279308462563,False,0.0,1.4382423400526374,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,82.0,1.2149808103730624,0.27999999999999997,1.2149808103730624,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-0.9349808103730624,8.0,0.19001279308462563,False,0.0,0.9349808103730624,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,83.0,0.628920346317286,0.27999999999999997,0.628920346317286,0.27999999999999997,0.27999999999999997,0.0,0.0,0.27999999999999997,-0.348920346317286,8.0,0.19001279308462563,False,0.0,0.348920346317286,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,84.0,2.9758447208976544e-16,0.27999999999999997,2.9758447208976544e-16,0.27999999999999997,2.9758447208976544e-16,0.0,0.2799999999999997,0.27999999999999997,0.2799999999999997,7.704854085050951,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,85.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,7.4097081701019025,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,86.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,7.114562255152854,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,87.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.819416340203805,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,88.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.524270425254756,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,89.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.27999999999999997,0.27999999999999997,0.27999999999999997,6.229124510305708,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,90.0,0.0,2.659501579221456,0.0,2.659501579221456,0.0,0.0,2.659501579221456,2.659501579221456,2.659501579221456,3.4257636999208625,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,91.0,0.0,0.8331653798549892,0.0,0.8331653798549892,0.0,0.0,0.8331653798549892,0.8331653798549892,0.8331653798549892,2.5475302772738178,0.19001279308462563,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,92.0,0.0,3.0722512494613583,0.0,3.0722512494613583,0.0,0.0,2.4167994253276652,2.4167994253276652,3.0722512494613583,0.0,0.19001279308462563,False,0.6554518241336931,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,93.0,0.0,0.47047995081117583,0.0,0.47047995081117583,0.0,0.0,0.0,0.0,0.47047995081117583,0.0,0.19001279308462563,False,0.47047995081117583,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,94.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.19001279308462563,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,95.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.19001279308462563,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,96.0,0.0,0.27999999999999997,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.7486531533369291,False,0.27999999999999997,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,97.0,0.19516005252859717,0.27999999999999997,0.19516005252859717,0.27999999999999997,0.19516005252859717,0.0,0.0,0.19516005252859717,0.0848399474714028,0.0,0.7486531533369291,False,0.0848399474714028,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,98.0,0.37702026999460636,0.27999999999999997,0.37702026999460636,0.27999999999999997,0.27999999999999997,0.09702026999460639,0.0,0.27999999999999997,-0.09702026999460639,0.0920415097162345,0.7486531533369291,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,99.0,0.5331871791159385,0.27999999999999997,0.5331871791159385,0.27999999999999997,0.27999999999999997,0.2531871791159385,0.0,0.27999999999999997,-0.2531871791159385,0.3322359578240492,0.7486531533369291,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,100.0,0.6530182631139942,0.27999999999999997,0.6530182631139942,0.27999999999999997,0.27999999999999997,0.3730182631139943,0.0,0.27999999999999997,-0.3730182631139943,0.6861121539081076,0.7486531533369291,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,101.0,0.7283472316445356,0.27999999999999997,0.7283472316445356,0.27999999999999997,0.27999999999999997,0.44834723164453566,0.0,0.27999999999999997,-0.44834723164453566,1.1114516842964635,0.7486531533369291,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,102.0,0.7540405399892128,0.27999999999999997,0.7540405399892128,0.27999999999999997,0.27999999999999997,0.47404053998921286,0.0,0.27999999999999997,-0.47404053998921286,1.5611660271830763,0.7486531533369291,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,103.0,0.7283472316445357,0.27999999999999997,0.7283472316445357,0.27999999999999997,0.27999999999999997,0.44834723164453577,0.0,0.27999999999999997,-0.44834723164453577,1.986505557571432,0.7486531533369291,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
1,apartment,low,0.8,104.0,0.6530182631139942,0.27999999999999997,0.6530182631139942,0.27999999999999997,0.27999999999999997,0.3730182631139943,0.0,0.27999999999999997,-0.3730182631139943,2.3403817536554907,0.7486531533369291,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
