season,strategy,generation_kwh,consumption_kwh,avg_generation_kwh_per_day,avg_consumption_kwh_per_day,avg_generation_kwh_per_step,avg_consumption_kwh_per_step,grid_import_kwh,grid_export_kwh,curtailed_kwh,unmet_load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,self_consumption_ratio,self_sufficiency_ratio,avg_net_load_kwh,max_net_load_kwh,min_net_load_kwh,unmet_events,unmet_pct_time,unmet_hours,avg_soc_kwh,min_soc_kwh,max_soc_kwh,soc_full_events,soc_empty_events,avg_cloud,peak_load_kw,peak_gen_kw,inverter_failed_hours_step,inverter_failures,inverter_downtime_hours,avg_failure_duration_hours,batt_in_kwh,batt_out_kwh,batt_eff_real,net_cost,household_id,household_type,wealth_level,wealth_multiplier
Summer,LOAD_PRIORITY,229.66535498729672,396.3598520241935,7.655511832909891,13.211995067473117,0.31897965970457876,0.5504997944780465,198.92542407649069,24.169708303662823,0.0,0.0,86.93612740230299,118.55951928133092,110.49830054539987,197.43442794770286,0.8596613449103953,0.4981191383017562,0.2315201347734678,3.2633488342411057,-2.0625074607121126,0,0.0,0.0,1.8846004518078796,0.0,8.0,26,262,0.6640442489625169,3.2633488342411057,2.3425074607121124,0.0,0,0.0,0.0,118.5595192813309,110.49830054539996,0.9320069886855529,127.44133058407147,1,apartment,low,0.8
Summer,LOAD_PRIORITY,306.2606907372593,523.2545068341342,10.208689691241977,17.44181689447114,0.42536207046841573,0.7267423706029642,265.0064819434988,40.72932438694957,0.0,0.0,145.26378685104157,120.26757949926812,112.98423803959389,258.24802489063546,0.843229420886359,0.4935419026835008,0.30138030013454864,3.4447696138875608,-3.439760114345495,0,0.0,0.0,1.9464688489649307,0.0,10.0,29,340,0.7013334455673984,3.4447696138875608,3.939760114345495,0.0,0,0.0,0.0,120.26757949926812,112.9842380395939,0.9394405251190863,162.09846950936947,2,small_family,middle,1.0
Summer,LOAD_PRIORITY,352.62451969645315,794.5522059751102,11.754150656548438,26.485073532503673,0.48975627735618493,1.1035447305209862,469.0764524155295,23.42106074484007,0.0,0.0,227.89028241288008,101.31317653873299,97.58547114670066,325.47575355958077,0.923009420444606,0.4096341953517608,0.6137884531648015,3.814962783445572,-3.16,0,0.0,0.0,1.4238488855455254,0.0,13.5,11,428,0.712021901456733,3.814962783445572,4.0,0.0,0,0.0,0.0,101.31317653873298,97.5854711467008,0.9632061147484894,330.7283846412911,3,family_house,high,1.2
Summer,LOAD_PRIORITY,356.21475191282667,1265.5014633638332,11.873825063760888,42.183382112127774,0.494742710990037,1.7576409213386572,906.8542572278822,0.0,0.0,0.0,295.15779731952415,61.05695459330252,63.489408816426895,358.6472061359511,1.006828617315994,0.2834032330414142,1.2628982103486202,4.472947604356326,-2.5,0,0.0,0.0,0.7107503243851296,0.0,15.553602494585666,0,607,0.776273267047939,4.472947604356326,4.0,0.0,0,0.0,0.0,61.05695459330255,63.48940881642688,1.0398391016932762,680.1406929209116,4,luxury_house,luxury,1.5
Summer,LOAD_PRIORITY,229.51727858115748,381.8077227813948,7.65057595270525,12.726924092713158,0.3187739980293854,0.5302885038630483,182.8568318504083,22.359588396238607,0.0,0.0,87.1423657235745,120.01532446134436,111.80852520741198,198.95089093098647,0.8668231523172112,0.5210761308903551,0.2115145058336629,3.27797138592544,-2.473356039016488,0,0.0,0.0,1.960550791663826,0.0,8.0,24,241,0.6642608559480946,3.27797138592544,2.753356039016488,0.0,0,0.0,0.0,120.01532446134424,111.80852520741206,0.9316187387671855,117.01899433119148,5,apartment,low,0.8
Summer,LOAD_PRIORITY,253.43592707589477,528.5717471298117,8.44786423586316,17.61905823766039,0.35199434316096495,0.7341274265691828,313.0377721902114,34.927307918947676,0.0,0.0,141.32801208095378,77.18060707599331,74.20596285864654,215.53397493960034,0.850447596070528,0.40776673386341145,0.382133083408218,3.469271734533785,-3.5,0,0.0,0.0,1.1551856999262833,-4.440892098500626e-16,10.0,20,400,0.7527469216565711,3.469271734533785,4.0,0.0,0,0.0,0.0,77.18060707599334,74.20596285864654,0.9614586574264969,203.34375201560565,6,small_family,middle,1.0
Summer,LOAD_PRIORITY,361.7859732798749,777.1344508335271,12.059532442662496,25.904481694450904,0.5024805184442707,1.0793534039354544,442.51204984845765,21.58716775694053,0.0,0.0,220.39863752587607,119.80016799705831,114.22376345919346,334.6224009850695,0.9249181165080939,0.43058495299772803,0.5768728854911838,3.824162939128006,-3.16,0,0.0,0.0,1.7431395685410849,-2.220446049250313e-16,13.5,13,447,0.7070633545794651,3.824162939128006,4.0,0.0,0,0.0,0.0,119.80016799705825,114.22376345919358,0.9534524480967205,312.45558640509677,7,family_house,high,1.2
Summer,LOAD_PRIORITY,400.02717418255736,1265.03121616394,13.334239139418578,42.167707205464666,0.5555932974757741,1.7569878002276944,864.4872508311271,0.0,0.0,0.0,319.8135888605657,80.21358532199166,80.73037647224712,400.54396533281283,1.0012918901104944,0.3166277323554243,1.2013945027519202,4.48182409806777,-2.5,0,0.0,0.0,0.8655202635438156,0.0,15.081102920619937,0,566,0.749027317574784,4.48182409806777,4.0,0.0,0,0.0,0.0,80.21358532199162,80.73037647224712,1.0064426885817535,648.3654381233453,8,luxury_house,luxury,1.5
Summer,LOAD_PRIORITY,219.25693530296647,378.9117502564852,7.308564510098882,12.630391675216174,0.3045235212541201,0.526266319800674,205.52824912259032,39.67099773925233,0.0,0.0,79.61424134350125,99.97169622021292,93.76925979039366,173.3835011338949,0.7907777279396693,0.4575828039550942,0.22174279854655385,3.2560493103678527,-2.6496030495703646,0,0.0,0.0,1.6483084323241586,-2.7755575615628914e-17,8.0,35,308,0.6715279549480857,3.2560493103678527,2.9296030495703644,42.0,1,42.022252494464944,42.022252494464944,99.97169622021303,93.76925979039378,0.9379580754921191,118.44228887661566,9,apartment,low,0.8
Summer,LOAD_PRIORITY,290.0842517736145,534.1728003970826,9.669475059120483,17.805760013236085,0.4028947941300201,0.7419066672181702,286.2915740664155,35.92902201249885,0.0,0.0,143.98103055410502,110.1741992070106,103.90019577656211,247.88122633066712,0.8545145929676902,0.46404688922087045,0.3390118730881502,3.4751036308793606,-3.5,0,0.0,0.0,1.702369105590958,-5.551115123125783e-17,10.0,21,349,0.7163707020992888,3.4751036308793606,4.0,0.0,0,0.0,0.0,110.1741992070105,103.90019577656207,0.9430537868611146,182.38256073856263,10,small_family,middle,1.0
