household_id,household_type,wealth_level,generation_kwh,consumption_kwh,self_consumed_kwh,grid_import_kwh,grid_export_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,season,strategy
32,luxury_house,luxury,810.8377876239254,1260.4876831686652,729.0169062998693,531.4707768687956,14.576521458037739,385.4842133393627,0.8990909370864134,0.5783609915705301,Winter,CHARGE_PRIORITY
33,apartment,low,436.768836895631,370.91836061418803,271.91628277230893,99.00207784187916,141.4676091084334,-53.0692898161807,0.6225633786168797,0.7330893038620527,Winter,CHARGE_PRIORITY
34,small_family,middle,598.2125795781606,538.534426280682,392.99792039798774,145.5365058826944,172.5258542401366,-46.120889404102144,0.6569536211945204,0.729754498913239,Winter,CHARGE_PRIORITY
35,family_house,high,575.1140119906794,770.700567432988,458.31200075550464,312.38856667748325,77.28167797252227,164.7379148328424,0.7969063371784659,0.5946693438698611,Winter,CHARGE_PRIORITY
36,luxury_house,luxury,781.4397743462129,1275.2240143508434,706.8754706954408,568.3485436554028,10.102772803779,417.1689122181509,0.9045808696989401,0.5543147421476985,Winter,CHARGE_PRIORITY
37,apartment,low,411.49146021107595,388.6257619657459,271.6486423675302,116.97711959821574,116.71263382543677,-17.30853074423129,0.6601562088996625,0.6989980308908954,Winter,CHARGE_PRIORITY
38,small_family,middle,579.4652135397985,533.9667655332851,397.2571486360871,136.70961689719798,148.74132199037302,-31.33497711843725,0.685558234305989,0.7439735471913446,Winter,CHARGE_PRIORITY
39,family_house,high,649.5132460471935,788.4838790799697,492.4631212749339,296.0207578050358,115.92517167179365,117.68291384916259,0.7582033534681009,0.624569676490478,Winter,CHARGE_PRIORITY
40,luxury_house,luxury,828.0558814183411,1248.153569937895,746.6081758397723,501.54539409812276,11.86094460851778,365.48419542592603,0.9016398441140706,0.5981701241113476,Winter,CHARGE_PRIORITY
41,apartment,low,391.4214899119421,371.97293060464,268.94691396489156,103.0260166397484,99.63913116734346,-12.405705570797807,0.6871030868167111,0.723028187905286,Winter,CHARGE_PRIORITY
42,small_family,middle,638.3225851865678,534.9284067444258,407.52711885311857,127.40128789130728,197.1211077969792,-81.85803109880082,0.6384344347364855,0.7618348805465922,Winter,CHARGE_PRIORITY
43,family_house,high,635.8870932593612,778.8736341229871,498.75804787987937,280.1155862431077,94.65931428306172,124.89330682757523,0.7843500098789541,0.6403581094916401,Winter,CHARGE_PRIORITY
44,luxury_house,luxury,849.0824211680829,1247.4970061747413,772.0175245641009,475.4794816106406,4.116307567767722,352.9049343969895,0.9092374371642699,0.6188532082584908,Winter,CHARGE_PRIORITY
45,apartment,low,354.80528123316776,385.9772790882895,248.63988010226652,137.337398986023,85.0483955374459,26.459493255815943,0.7007784079145868,0.6441826852854516,Winter,CHARGE_PRIORITY
46,small_family,middle,530.6319508229029,557.429865492511,365.422919511034,192.00694598147695,134.92302365695215,22.57448819485076,0.688656080630533,0.6555495895222059,Winter,CHARGE_PRIORITY
47,family_house,high,822.6080784938188,797.4904992708168,588.1120386388177,209.37846063199913,185.95398360792376,-10.324739773132052,0.7149358899023223,0.7374533479415194,Winter,CHARGE_PRIORITY
48,luxury_house,luxury,924.2406373836372,1247.471522189061,834.3424040505051,413.1291181385559,12.771196637664158,298.3527616300192,0.9027328709678702,0.6688268142477533,Winter,CHARGE_PRIORITY
49,apartment,low,412.92986906187605,379.5234873436664,274.448887008275,105.07460033539138,115.25928150907669,-24.92740310662549,0.6646380113693103,0.7231407176646115,Winter,CHARGE_PRIORITY
50,small_family,middle,561.3863259202528,537.3978048654637,369.1848182975806,168.21298656788315,161.73668933184993,-19.403280472752584,0.6576305856620113,0.6869860929000354,Winter,CHARGE_PRIORITY
