wealth_level,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh,self_consumed_kwh,battery_charge_kwh,battery_discharge_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,avg_soc_kwh,season,strategy
high,381.21265928525094,782.5577711225627,438.4426876313105,30.662438070053785,344.11508349125216,127.2407698884298,120.80563216448485,301.23582146043447,0.904005630959784,0.43991831887853644,1.8590158986512453,Summer,LOAD_PRIORITY
low,213.4821185092148,382.8014132080252,203.34869822736889,27.712533653582383,179.45271498065637,101.1160306717809,94.79916079680486,127.57024338230251,0.8432510270134282,0.46859328333744454,1.6321095340059308,Summer,LOAD_PRIORITY
luxury,441.7410198015496,1264.0112050873092,830.4815258223371,5.701382790642882,433.5296792649721,110.48107428389305,107.97111653795838,617.7298998551742,0.9833196289130063,0.3430302793073041,1.449429637014471,Summer,LOAD_PRIORITY
middle,300.38637184484566,536.6710347509131,285.6140846081548,42.728402098596604,251.05695014275835,113.44436093743245,106.84334133394177,175.75500156737917,0.8373722355906431,0.46781428654827967,1.7529633664157973,Summer,LOAD_PRIORITY
