season,strategy,num_households,total_generation_kwh,total_consumption_kwh,total_grid_import_kwh,total_grid_export_kwh,total_self_consumed_kwh,total_unmet_load_kwh,total_curtailed_kwh,avg_self_consumption_ratio,avg_self_sufficiency_ratio,avg_net_cost_per_house,total_net_cost
Winter,CHARGE_PRIORITY,50,31075.847326709896,36528.737457417206,12771.878248433226,5244.654160005296,23756.85920898398,0.0,0.0,0.7436638979594585,0.6671453001776746,97.1743988464031,4858.719942320155
