wealth_level,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh,self_consumed_kwh,battery_charge_kwh,battery_discharge_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,avg_soc_kwh,season,strategy
high,507.8398711857174,778.4399178939599,344.1463164163581,59.50588333154926,434.2936014776017,204.43998638407416,190.39960000750773,204.55444231387423,0.8577647503185674,0.5579292885663072,3.077126607043171,Spring,LOAD_PRIORITY
low,282.7656394120463,381.2051899942933,157.4515682796348,48.00830391914464,223.75362171465846,147.66971317150157,136.66599939325835,74.88120268249594,0.7946627677700407,0.5876961918356872,2.4879126010734187,Spring,LOAD_PRIORITY
luxury,612.1027877551395,1260.9084158869111,669.5198567645799,7.877198064196098,591.3885591223312,213.75180251066828,200.9147719420561,495.05041431565843,0.9666771820752453,0.4690896897240297,2.8353191439433583,Spring,LOAD_PRIORITY
middle,411.79575913660534,540.1461834439741,218.73753021173545,76.89647577118537,321.4086532322387,182.34046623433852,168.84983610115725,94.84631946473475,0.7874207875060562,0.5951517364365387,2.9123937997054763,Spring,LOAD_PRIORITY
