season,strategy,num_households,total_generation_kwh,total_consumption_kwh,total_grid_import_kwh,total_grid_export_kwh,total_self_consumed_kwh,total_unmet_load_kwh,total_curtailed_kwh,avg_self_consumption_ratio,avg_self_sufficiency_ratio,avg_net_cost_per_house,total_net_cost
Spring,LOAD_PRIORITY,50,22468.610088422753,36449.74786006793,17054.452358559072,2432.3591127232344,19395.29550150886,0.0,0.0,0.8492077881463003,0.5540250161404596,212.03432134936781,10601.716067468391
