household_id,household_type,wealth_level,generation_kwh,consumption_kwh,self_consumed_kwh,grid_import_kwh,grid_export_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,season,strategy
19,family_house,high,323.8339589451225,796.672516312609,286.5107360750968,510.1617802375121,13.466324919182494,370.50164275086985,0.8847458030911745,0.3596342665380362,Summer,CHARGE_PRIORITY
20,luxury_house,luxury,355.69503493688285,1248.4596248899206,328.66368112564913,919.7959437642712,0.0,689.8469578232034,0.9240041295037184,0.26325535449704923,Summer,CHARGE_PRIORITY
21,apartment,low,183.91581610462745,393.7124940729296,158.25998386842804,235.45251020450158,12.830633894459428,165.0418121483627,0.86050230600285,0.40196840651725074,Summer,CHARGE_PRIORITY
22,small_family,middle,331.5760490508369,541.5877570681876,256.5013871569198,285.08636991126775,53.83912044326492,165.3595690345124,0.7735823739114319,0.4736100175998356,Summer,CHARGE_PRIORITY
23,family_house,high,451.76135803327145,777.891632940806,354.56290435950496,423.3287285813008,68.42524538610033,255.91382558848534,0.7848455784334525,0.4557998689600067,Summer,CHARGE_PRIORITY
24,luxury_house,luxury,483.47061598227805,1257.4931028203432,443.2345851591095,814.2585176612336,0.8994776883400342,609.884358326419,0.9167766778516205,0.3524747644062696,Summer,CHARGE_PRIORITY
25,apartment,low,225.65375790797327,384.94113628575917,174.32499212552955,210.61614416022962,37.20235909316492,124.47998493632379,0.772533077852057,0.45286142657437434,Summer,CHARGE_PRIORITY
26,small_family,middle,304.37655487187317,528.9212824483717,254.5974842719872,274.32379817638446,28.441162019000323,180.14580281518806,0.8364556343019246,0.4813523159693212,Summer,CHARGE_PRIORITY
27,family_house,high,360.82088202378753,786.9761852662211,296.787792993082,490.18839227313924,40.55431827816226,331.1424077545084,0.8225349689531437,0.37712423647569915,Summer,CHARGE_PRIORITY
28,luxury_house,luxury,452.0542753627643,1245.03924352597,411.33442506879686,833.7048184571734,6.047272013737123,619.8360690305167,0.9099226519618897,0.33037868260593256,Summer,CHARGE_PRIORITY
29,apartment,low,197.64975269055577,391.9226018847437,162.5506288198792,229.37197306486453,21.841087307809488,152.37200122161988,0.8224175674753895,0.41475186181704815,Summer,CHARGE_PRIORITY
30,small_family,middle,316.7099256280462,534.8435332734008,249.8499520678703,284.9935812055305,45.70266387513764,172.612788416524,0.78889208026054,0.4671458782323021,Summer,CHARGE_PRIORITY
31,family_house,high,373.30120131875356,807.8276316548656,327.20298006943017,480.6246515854355,17.884125976987782,344.37277530978764,0.876511993300656,0.4050405894127964,Summer,CHARGE_PRIORITY
32,luxury_house,luxury,456.9932726679519,1246.4569760391228,418.86509345878005,827.5918825803428,2.2753580124254134,618.6460897240743,0.9165673074647742,0.3360445659262234,Summer,CHARGE_PRIORITY
33,apartment,low,238.92849240064635,394.5052738592378,189.7752168091826,204.73005705005522,33.30656214387916,123.57163685805018,0.7942762075062976,0.48104608324424003,Summer,CHARGE_PRIORITY
34,small_family,middle,371.5539796169832,525.0110109569229,287.22147557369027,237.7895353832326,60.10057780384794,124.25163151396131,0.7730275850356193,0.5470770509178079,Summer,CHARGE_PRIORITY
35,family_house,high,390.1710988053362,793.1393291432435,334.84588914440405,458.29343999883935,27.2029957043785,319.23738386518886,0.858202696636598,0.4221778908708357,Summer,CHARGE_PRIORITY
36,luxury_house,luxury,463.1820337321522,1251.001051081797,425.5868866382392,825.4141644435579,0.46310624624108065,618.6438277110515,0.9188328899741965,0.34019706559815843,Summer,CHARGE_PRIORITY
37,apartment,low,210.96340719606718,391.2217503604276,173.70133420494994,217.52041615547773,22.767572190359047,142.64949714528515,0.8233718658303321,0.44399712962002014,Summer,CHARGE_PRIORITY
38,small_family,middle,361.77295434362736,547.4020550800647,268.97927083379045,278.4227842462742,70.78293312469906,145.1124483724765,0.7435029833056632,0.4913742437347056,Summer,CHARGE_PRIORITY
39,family_house,high,317.38569784968763,788.6983473793047,292.0507403265598,496.6476070527448,0.0,372.4857052895586,0.9201761210578355,0.370294601601473,Summer,CHARGE_PRIORITY
40,luxury_house,luxury,456.363728982017,1259.9737761462789,410.8028235372899,849.170952608989,11.377759206924344,626.6382311705098,0.9001653668963634,0.3260407726847777,Summer,CHARGE_PRIORITY
41,apartment,low,179.05974628016054,373.9753412815557,146.3351345420801,227.64020673947567,21.089752838740566,151.74937749974026,0.8172419406487998,0.39129621231339,Summer,CHARGE_PRIORITY
42,small_family,middle,241.7640471564221,536.2454451560059,211.7355352822783,324.5099098737275,12.500577586037716,232.13191257786167,0.8757941380145938,0.3948481748328504,Summer,CHARGE_PRIORITY
43,family_house,high,359.2043817377047,776.3039986451392,309.0589808778052,467.2450177673341,24.582481965438966,328.3095295566055,0.8603986938652762,0.39811592033172166,Summer,CHARGE_PRIORITY
44,luxury_house,luxury,453.7834737262064,1284.049067697697,416.15003522366993,867.8990324740271,1.6912493050592468,649.402149980967,0.9170674106011122,0.32409200371900737,Summer,CHARGE_PRIORITY
45,apartment,low,212.70832356111492,387.2239608655587,167.95956979972624,219.26439106583254,31.14294955275472,136.41963870189514,0.7896238707906907,0.4337530390017382,Summer,CHARGE_PRIORITY
46,small_family,middle,365.5999671074078,531.7289410609432,261.632187198977,270.09675386196614,83.26986524230955,127.629686678396,0.7156242088011824,0.4920405247774364,Summer,CHARGE_PRIORITY
47,family_house,high,351.2125458931933,794.6288174093231,300.6625375630319,493.96627984629134,25.75151778075897,347.2983438820354,0.8560700381542347,0.3783685300304896,Summer,CHARGE_PRIORITY
48,luxury_house,luxury,433.9898327911617,1249.815057203949,398.82442804597974,850.9906291579692,1.252711986439577,637.1155310806813,0.9189718235585862,0.3191067556332843,Summer,CHARGE_PRIORITY
49,apartment,low,234.2226727246291,380.30856133060917,185.93384657965922,194.37471475094998,32.99614971763542,116.0845013173406,0.7938336814995613,0.48890260563454296,Summer,CHARGE_PRIORITY
50,small_family,middle,335.55020660796504,535.1498516811268,261.31986555033177,273.82998613079496,52.565469690939096,158.06356687625103,0.778780225445192,0.4883115724117611,Summer,CHARGE_PRIORITY
