wealth_level,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh,self_consumed_kwh,battery_charge_kwh,battery_discharge_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,avg_soc_kwh,season,strategy
high,371.79332355307116,786.2239050396817,779.8202927778407,371.79332355307116,6.4036122618409665,0.0,6.4036122618409665,250.25122838561643,0.017527101551798287,0.008145772605459642,0.031191309922610974,Summer,PRODUCE_PRIORITY
low,202.98910794344604,378.40379131949044,374.6090581272884,202.98910794344604,3.794733192202055,0.0,3.794733192202055,98.26659644636486,0.019069057436578794,0.010040783070090523,0.03491905797171745,Summer,PRODUCE_PRIORITY
luxury,459.88482500736245,1261.3867948960312,1252.8486452135767,459.88482500736245,8.538149682454623,0.0,8.538149682454623,525.7401414035563,0.018780221634190086,0.006769060874627892,0.029559607706579377,Summer,PRODUCE_PRIORITY
middle,283.0787796522538,539.3035828921273,534.5601664018748,283.0787796522538,4.74341649025257,0.0,4.74341649025257,146.14922311437763,0.01713130160374613,0.008796454127537403,0.029559607706579394,Summer,PRODUCE_PRIORITY
