household_id,household_type,wealth_level,generation_kwh,consumption_kwh,self_consumed_kwh,grid_import_kwh,grid_export_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,season,strategy
1,apartment,low,398.759019554408,383.10371822895104,3.794733192202055,379.30898503674905,398.759019554408,-74.40137882140544,0.009516357012920905,0.009905237176357136,Winter,PRODUCE_PRIORITY
2,small_family,middle,557.2875140499852,546.360079179311,4.74341649025257,541.6166626890584,557.2875140499852,-95.34626562819295,0.008511614508964425,0.008681850433468107,Winter,PRODUCE_PRIORITY
3,family_house,high,732.6876738594153,762.1236967800619,6.403612261840967,755.720084518221,732.6876738594153,-92.62884308480807,0.008739893532137765,0.008402326668093303,Winter,PRODUCE_PRIORITY
4,luxury_house,luxury,801.1603630293907,1252.7216648532926,8.538149682454623,1244.1835151708383,801.1603630293907,212.09330965167703,0.010657229284496441,0.0068156797491440635,Winter,PRODUCE_PRIORITY
5,apartment,low,430.61745703686836,376.8195872244479,3.794733192202055,373.02485403224586,430.61745703686836,-107.78707080899716,0.008812306909975458,0.010070424470641355,Winter,PRODUCE_PRIORITY
6,small_family,middle,599.4918895314429,529.3247327702857,4.74341649025257,524.5813162800331,599.4918895314429,-146.10671336827386,0.007912394768109338,0.008961259878085274,Winter,PRODUCE_PRIORITY
7,family_house,high,673.9629667455926,796.1599585706097,6.403612261840967,789.7563463087688,673.9629667455926,-14.249410339456745,0.009501430461027397,0.008043122732946441,Winter,PRODUCE_PRIORITY
8,luxury_house,luxury,823.209091803216,1252.2017079181596,8.538149682454623,1243.663558235705,823.209091803216,191.85948605388444,0.010371787395778211,0.006818509852258285,Winter,PRODUCE_PRIORITY
9,apartment,low,346.3969126685062,390.82902378179415,3.794733192202055,387.03429058959216,346.3969126685062,-21.48150345946152,0.01095487013140191,0.009709445719979878,Winter,PRODUCE_PRIORITY
10,small_family,middle,583.7518979380461,515.7870544206869,4.74341649025257,511.0436379304343,583.7518979380461,-142.09397969641583,0.008125740587752216,0.009196462861170878,Winter,PRODUCE_PRIORITY
11,family_house,high,762.607328734603,775.7947152409081,6.403612261840967,769.391102979067,762.607328734603,-109.30326862684251,0.00839699806251076,0.008254261257570502,Winter,PRODUCE_PRIORITY
12,luxury_house,luxury,765.5658314493501,1277.3000797224458,8.538149682454623,1268.7619300399913,765.5658314493501,262.5621992255784,0.011152730871348335,0.00668452920186926,Winter,PRODUCE_PRIORITY
13,apartment,low,407.08487602801944,368.7918743317303,3.794733192202055,364.99714113952825,407.08487602801944,-92.62853257057128,0.009321724818735014,0.010289633412011329,Winter,PRODUCE_PRIORITY
14,small_family,middle,587.8663108224265,530.4080958574903,4.74341649025257,525.6646793672377,587.8663108224265,-134.83117021475562,0.008068869406067032,0.008942956427887987,Winter,PRODUCE_PRIORITY
15,family_house,high,619.4878204693539,768.9294264076933,6.403612261840967,762.5258141458523,619.4878204693539,14.355322186970625,0.010336946184009366,0.008327958382029347,Winter,PRODUCE_PRIORITY
16,luxury_house,luxury,836.0814241968887,1262.1144100437455,8.538149682454623,1253.5762603612907,836.0814241968887,187.70891349376814,0.010212103074357952,0.006764956975777408,Winter,PRODUCE_PRIORITY
17,apartment,low,400.76785038007694,370.1270417512869,3.794733192202055,366.3323085590849,400.76785038007694,-85.94183392275556,0.009468656701387692,0.010252515391058592,Winter,PRODUCE_PRIORITY
18,small_family,middle,577.0046555470199,541.8042825075277,4.74341649025257,537.0608660172752,577.0046555470199,-116.5085404793615,0.008220759476811588,0.008754852339482323,Winter,PRODUCE_PRIORITY
