hour_index,generation_kw,load_kw,generation_kwh,load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,soc,cloud,inverter_failed_frac,season,strategy,time_step_min
32,0.9349592277733532,0.5,0.9349592277733532,0.5,0.5,0.9349592277733532,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
33,0.7633910127837699,0.5,0.7633910127837699,0.5,0.5,0.7633910127837699,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
34,0.5397989618362704,0.5,0.5397989618362704,0.5,0.5,0.5397989618362704,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
35,0.27942050369959115,0.5,0.27942050369959115,0.5,0.5,0.27942050369959115,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
36,1.3221261415917047e-16,0.5,1.3221261415917047e-16,0.5,0.5,1.3221261415917047e-16,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
37,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
38,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
39,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
40,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
41,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
42,0.0,2.8885922356751172,0.0,2.8885922356751172,2.8885922356751172,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
43,0.0,2.1827742026636416,0.0,2.1827742026636416,2.1827742026636416,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
44,0.0,0.8686661872397277,0.0,0.8686661872397277,0.8686661872397277,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
45,0.0,0.9168172100621574,0.0,0.9168172100621574,0.9168172100621574,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
46,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
47,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.784080415265492,0.0,Spring,PRODUCE_PRIORITY,60
48,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
49,0.2208278304549397,0.5,0.2208278304549397,0.5,0.5,0.2208278304549397,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
50,0.4266066091996198,0.5,0.4266066091996198,0.5,0.5,0.4266066091996198,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
51,0.6033128525281012,0.5,0.6033128525281012,0.5,0.5,0.6033128525281012,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
52,0.7389043219784219,0.5,0.7389043219784219,0.5,0.5,0.7389043219784219,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
53,0.8241406829830408,0.5,0.8241406829830408,0.5,0.5,0.8241406829830408,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
54,0.8532132183992397,0.5,0.8532132183992397,0.5,0.5,0.8532132183992397,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
55,0.8241406829830409,0.5,0.8241406829830409,0.5,0.5,0.8241406829830409,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
56,0.738904321978422,0.5,0.738904321978422,0.5,0.5,0.738904321978422,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
57,0.6033128525281012,0.5,0.6033128525281012,0.5,0.5,0.6033128525281012,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
58,0.4266066091996201,0.5,0.4266066091996201,0.5,0.5,0.4266066091996201,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
59,0.22082783045493992,0.5,0.22082783045493992,0.5,0.5,0.22082783045493992,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
60,1.0448848369028406e-16,0.5,1.0448848369028406e-16,0.5,0.5,1.0448848369028406e-16,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
