time,generation_kwh,load_kwh,self_consumed_kwh,grid_import,grid_export,net_load_kwh,season,strategy
0.0,0.0,38.22,38.22,0.0,0.0,38.22,Fall,PRODUCE_PRIORITY
1.0,1.1499770555132616,38.22,38.22,0.0,1.1499770555132616,37.07002294448674,Fall,PRODUCE_PRIORITY
2.0,8.137975744913527,38.22,38.22,0.0,8.137975744913527,30.08202425508647,Fall,PRODUCE_PRIORITY
3.0,4.848465463638928,38.22,38.22,0.0,4.848465463638928,33.37153453636107,Fall,PRODUCE_PRIORITY
4.0,6.272354042825788,38.22,38.22,0.0,6.272354042825788,31.94764595717421,Fall,PRODUCE_PRIORITY
5.0,8.15276691780027,38.22,32.67779618945547,5.542203810544526,8.15276691780027,30.06723308219973,Fall,PRODUCE_PRIORITY
6.0,62.40256676210644,38.22,20.22,18.0,62.40256676210644,-24.18256676210644,Fall,PRODUCE_PRIORITY
7.0,72.81161460137864,38.22,16.423347142091618,21.796652857908384,72.81161460137864,-34.59161460137863,Fall,PRODUCE_PRIORITY
8.0,77.21885560627923,38.22,10.14,28.08,77.21885560627923,-38.998855606279236,Fall,PRODUCE_PRIORITY
9.0,83.92073707974066,38.22,6.804414373283407,31.41558562671659,83.92073707974066,-45.70073707974067,Fall,PRODUCE_PRIORITY
10.0,90.7363364622646,38.22,3.6399999999999997,34.58,90.7363364622646,-52.51633646226461,Fall,PRODUCE_PRIORITY
11.0,96.02809696766947,38.22,3.6399999999999997,34.58,96.02809696766947,-57.80809696766947,Fall,PRODUCE_PRIORITY
12.0,98.40419841349059,38.22,3.6399999999999997,34.58,98.40419841349059,-60.184198413490584,Fall,PRODUCE_PRIORITY
13.0,101.4866474483476,38.22,2.0115314986267174,36.20846850137328,101.4866474483476,-63.266647448347605,Fall,PRODUCE_PRIORITY
14.0,107.33379928629401,38.22,0.0,38.22,107.33379928629401,-69.11379928629401,Fall,PRODUCE_PRIORITY
15.0,117.2106982571977,38.22,0.0,38.22,117.2106982571977,-78.9906982571977,Fall,PRODUCE_PRIORITY
16.0,95.058646485591,38.22,0.0,38.22,95.058646485591,-56.838646485591,Fall,PRODUCE_PRIORITY
17.0,76.82471338564378,38.22,0.0,38.22,76.82471338564378,-38.60471338564377,Fall,PRODUCE_PRIORITY
18.0,55.70921131660395,114.15859568054954,0.0,114.15859568054954,55.70921131660395,58.44938436394559,Fall,PRODUCE_PRIORITY
19.0,0.0,111.39438892672209,0.0,111.39438892672209,0.0,111.39438892672209,Fall,PRODUCE_PRIORITY
20.0,6.6372955258491135,114.53395209872167,0.0,114.53395209872167,6.6372955258491135,107.89665657287256,Fall,PRODUCE_PRIORITY
21.0,12.471153453920179,102.17184188788305,0.0,102.17184188788305,12.471153453920179,89.70068843396288,Fall,PRODUCE_PRIORITY
22.0,15.353077942895656,38.22,0.0,38.22,15.353077942895656,22.866922057104343,Fall,PRODUCE_PRIORITY
23.0,37.35210943779289,38.22,0.0,38.22,37.35210943779289,0.867890562207112,Fall,PRODUCE_PRIORITY
24.0,0.0,38.22,0.0,38.22,0.0,38.22,Fall,PRODUCE_PRIORITY
25.0,12.976514024803926,38.22,0.0,38.22,12.976514024803926,25.243485975196073,Fall,PRODUCE_PRIORITY
26.0,7.368836242953087,38.22,0.0,38.22,7.368836242953087,30.851163757046912,Fall,PRODUCE_PRIORITY
27.0,12.391136424759763,38.22,0.0,38.22,12.391136424759763,25.828863575240234,Fall,PRODUCE_PRIORITY
28.0,12.786960332777713,38.22,0.0,38.22,12.786960332777713,25.433039667222285,Fall,PRODUCE_PRIORITY
29.0,12.108443779316744,38.22,0.0,38.22,12.108443779316744,26.111556220683255,Fall,PRODUCE_PRIORITY
30.0,68.03540744748103,38.22,0.0,38.22,68.03540744748103,-29.81540744748103,Fall,PRODUCE_PRIORITY
31.0,69.26814385937249,38.22,0.0,38.22,69.26814385937249,-31.048143859372487,Fall,PRODUCE_PRIORITY
32.0,71.65354913405359,38.22,0.0,38.22,71.65354913405359,-33.43354913405359,Fall,PRODUCE_PRIORITY
33.0,76.01945153994619,38.22,0.0,38.22,76.01945153994619,-37.79945153994619,Fall,PRODUCE_PRIORITY
34.0,75.73732229618679,38.22,0.0,38.22,75.73732229618679,-37.517322296186784,Fall,PRODUCE_PRIORITY
35.0,76.85448612874909,38.22,0.0,38.22,76.85448612874909,-38.63448612874909,Fall,PRODUCE_PRIORITY
36.0,88.36134400948986,38.22,0.0,38.22,88.36134400948986,-50.14134400948985,Fall,PRODUCE_PRIORITY
37.0,83.63529267447105,38.22,0.0,38.22,83.63529267447105,-45.41529267447105,Fall,PRODUCE_PRIORITY
38.0,93.58309207991107,38.22,0.0,38.22,93.58309207991107,-55.36309207991108,Fall,PRODUCE_PRIORITY
39.0,97.756704035932,38.22,0.0,38.22,97.756704035932,-59.53670403593201,Fall,PRODUCE_PRIORITY
40.0,93.97754841920936,38.22,0.0,38.22,93.97754841920936,-55.757548419209364,Fall,PRODUCE_PRIORITY
41.0,87.19109641488852,38.22,0.0,38.22,87.19109641488852,-48.97109641488852,Fall,PRODUCE_PRIORITY
42.0,70.30020781990436,116.47733377047095,0.0,116.47733377047095,70.30020781990436,46.17712595056659,Fall,PRODUCE_PRIORITY
43.0,23.751526031572936,111.65791252555353,0.0,111.65791252555353,23.751526031572936,87.90638649398059,Fall,PRODUCE_PRIORITY
44.0,8.90080058105887,98.69917905760761,0.0,98.69917905760761,8.90080058105887,89.79837847654873,Fall,PRODUCE_PRIORITY
45.0,40.74960701383715,114.86738379650855,0.0,114.86738379650855,40.74960701383715,74.1177767826714,Fall,PRODUCE_PRIORITY
46.0,24.84445625904639,38.22,0.0,38.22,24.84445625904639,13.375543740953608,Fall,PRODUCE_PRIORITY
47.0,18.00457163796253,38.22,0.0,38.22,18.00457163796253,20.215428362037468,Fall,PRODUCE_PRIORITY
48.0,0.0,38.22,0.0,38.22,0.0,38.22,Fall,PRODUCE_PRIORITY
49.0,0.0,38.22,0.0,38.22,0.0,38.22,Fall,PRODUCE_PRIORITY
50.0,0.0,38.22,0.0,38.22,0.0,38.22,Fall,PRODUCE_PRIORITY
51.0,10.764093961588808,38.22,0.0,38.22,10.764093961588808,27.455906038411193,Fall,PRODUCE_PRIORITY
52.0,12.645439127781893,38.22,0.0,38.22,12.645439127781893,25.574560872218107,Fall,PRODUCE_PRIORITY
53.0,14.22308829803579,38.22,0.0,38.22,14.22308829803579,23.99691170196421,Fall,PRODUCE_PRIORITY
54.0,69.44566447151126,38.22,0.0,38.22,69.44566447151126,-31.225664471511266,Fall,PRODUCE_PRIORITY
55.0,71.88110585717422,38.22,0.0,38.22,71.88110585717422,-33.66110585717421,Fall,PRODUCE_PRIORITY
56.0,73.91611573771567,38.22,0.0,38.22,73.91611573771567,-35.69611573771567,Fall,PRODUCE_PRIORITY
57.0,78.59500310321245,38.22,0.0,38.22,78.59500310321245,-40.37500310321244,Fall,PRODUCE_PRIORITY
