wealth_level,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh,self_consumed_kwh,battery_charge_kwh,battery_discharge_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,avg_soc_kwh,season,strategy
high,786.1096222095853,784.055042763766,43.93026122604281,11.201463369108394,740.1247815377233,369.80846172740286,335.02508442464926,22.866378887334548,0.9414747542338069,0.9439540241834612,5.182663546964918,Winter,LOAD_PRIORITY
low,429.3415131412331,379.2293871922802,19.123455071581215,49.06755310882253,360.10593212069904,225.24602334616708,205.07799543445552,-29.81820649425437,0.8387493864167102,0.9498036667329287,3.544099517520178,Winter,LOAD_PRIORITY
luxury,988.345336132974,1260.8816019986557,297.2066252773628,0.0,963.6749767212929,325.9013990863603,301.23103967467927,222.90496895802207,0.9750528877456239,0.7644019167574095,3.3158254388772512,Winter,LOAD_PRIORITY
middle,649.42056691605,537.9901428133809,15.247089886519603,101.02916116348926,522.7430529268612,283.30036199768404,257.65200917198433,-79.49092763225063,0.8049389654116378,0.9717742938768914,4.858494733198205,Winter,LOAD_PRIORITY
