household_id,household_type,wealth_level,generation_kwh,consumption_kwh,self_consumed_kwh,grid_import_kwh,grid_export_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,season,strategy
1,apartment,low,433.0544753198197,368.1638774925476,3.794733192202055,364.36914430034557,433.0544753198197,-116.47216956257859,0.008762715566903138,0.010307184990680864,Summer,PRODUCE_PRIORITY
2,small_family,middle,623.3691021865333,531.5051238184609,4.74341649025257,526.7617073282083,623.3691021865333,-165.9609114717237,0.0076093224281000345,0.008924498142510316,Summer,PRODUCE_PRIORITY
3,family_house,high,793.9332047530029,783.4385362384189,6.403612261840967,777.0349239765779,793.9332047530029,-131.76369129526915,0.008065681374081297,0.0081737264196718,Summer,PRODUCE_PRIORITY
4,luxury_house,luxury,1010.4604424129127,1258.2359070035516,8.538149682454623,1249.697757321097,1010.4604424129127,27.858919819201333,0.00844976143951374,0.0067858099064967495,Summer,PRODUCE_PRIORITY
5,apartment,low,433.0544753198197,367.9161555580813,3.794733192202055,364.1214223658793,433.0544753198197,-116.65796101342829,0.008762715566903138,0.010314124930029058,Summer,PRODUCE_PRIORITY
6,small_family,middle,649.5817129797294,536.2895270674994,4.74341649025257,531.5461105772468,649.5817129797294,-185.96395874882137,0.007302262972419285,0.008844879959133614,Summer,PRODUCE_PRIORITY
7,family_house,high,793.9332047530029,796.2190081351089,6.403612261840967,789.8153958732679,793.9332047530029,-122.17833737275168,0.008065681374081297,0.00804252623513649,Summer,PRODUCE_PRIORITY
8,luxury_house,luxury,1010.4604424129127,1271.510522805423,8.538149682454623,1262.9723731229685,1010.4604424129127,37.814881670604905,0.00844976143951374,0.006714965805879689,Summer,PRODUCE_PRIORITY
9,apartment,low,433.0544753198197,363.5672588296205,3.794733192202055,359.7725256374185,433.0544753198197,-119.9196335597739,0.008762715566903138,0.010437499802424153,Summer,PRODUCE_PRIORITY
10,small_family,middle,649.5817129797294,536.1962497043775,4.74341649025257,531.4528332141249,649.5817129797294,-186.0339167711628,0.007302262972419285,0.008846418625396523,Summer,PRODUCE_PRIORITY
11,family_house,high,793.9332047530029,783.9471561895273,6.403612261840967,777.5435439276864,793.9332047530029,-131.38222633193777,0.008065681374081297,0.008168423357725439,Summer,PRODUCE_PRIORITY
12,luxury_house,luxury,1010.4604424129127,1254.0325685532405,8.538149682454623,1245.494418870786,1010.4604424129127,24.706415981468012,0.00844976143951374,0.006808554974218066,Summer,PRODUCE_PRIORITY
13,apartment,low,433.0544753198197,386.6561944053427,3.794733192202055,382.8614612131406,433.0544753198197,-102.60293187798226,0.008762715566903138,0.009814230955327533,Summer,PRODUCE_PRIORITY
14,small_family,middle,649.5817129797294,545.1998928610676,4.74341649025257,540.456476370815,649.5817129797294,-179.28118440364517,0.007302262972419285,0.008700325426258525,Summer,PRODUCE_PRIORITY
15,family_house,high,793.9332047530029,784.4339628293127,6.403612261840967,778.0303505674717,793.9332047530029,-131.0171213520989,0.008065681374081297,0.008163354170368002,Summer,PRODUCE_PRIORITY
16,luxury_house,luxury,1010.4604424129127,1273.4840868697954,8.538149682454623,1264.9459371873409,1010.4604424129127,39.29505471888422,0.00844976143951374,0.0067045593820031675,Summer,PRODUCE_PRIORITY
17,apartment,low,433.0544753198197,384.212271810134,3.794733192202055,380.41753861793194,433.0544753198197,-104.4358738243888,0.008762715566903138,0.009876657958695544,Summer,PRODUCE_PRIORITY
18,small_family,middle,613.538494787392,531.6586270180196,4.74341649025257,526.915210527767,613.538494787392,-156.9982374128275,0.007731245114287889,0.00892192141573544,Summer,PRODUCE_PRIORITY
19,family_house,high,793.9332047530029,776.7319973267707,6.403612261840967,770.3283850649298,793.9332047530029,-136.79359547900526,0.008065681374081297,0.00824430084492447,Summer,PRODUCE_PRIORITY
20,luxury_house,luxury,1010.4604424129127,1262.3217714581247,8.538149682454623,1253.7836217756699,1010.4604424129127,30.923318160130975,0.00844976143951374,0.006763845697275817,Summer,PRODUCE_PRIORITY
21,apartment,low,394.06030206707294,374.0304897418739,3.794733192202055,370.23575654967186,394.06030206707294,-76.97745444811176,0.009629828664030598,0.010145518336809595,Summer,PRODUCE_PRIORITY
22,small_family,middle,628.6965186092939,539.5166490439057,4.74341649025257,534.7732325536531,628.6965186092939,-164.7469423331247,0.007544842940669099,0.00879197425817818,Summer,PRODUCE_PRIORITY
23,family_house,high,723.7679966015475,790.2154787179691,6.403612261840967,783.8118664561282,723.7679966015475,-63.53229709929656,0.008847603502654343,0.008103627977814443,Summer,PRODUCE_PRIORITY
24,luxury_house,luxury,1010.4604424129127,1266.3114461574937,8.538149682454623,1257.773296475039,1010.4604424129127,33.91557418465777,0.00844976143951374,0.006742535344178446,Summer,PRODUCE_PRIORITY
25,apartment,low,433.0544753198197,396.5043833343109,3.794733192202055,392.70965014210884,433.0544753198197,-95.2167901812561,0.008762715566903138,0.009570469714082689,Summer,PRODUCE_PRIORITY
26,small_family,middle,648.9403866694965,546.9051168541287,4.74341649025257,542.1617003638762,648.9403866694965,-177.42507272963974,0.007309479557277699,0.008673198227760852,Summer,PRODUCE_PRIORITY
27,family_house,high,793.9332047530029,782.384761644629,6.403612261840967,775.981149382788,793.9332047530029,-132.55402224061163,0.008065681374081297,0.00818473540867554,Summer,PRODUCE_PRIORITY
28,luxury_house,luxury,1007.7952180911412,1254.0821404117269,8.538149682454623,1245.5439907292725,1007.7952180911412,27.142296764927323,0.008472107754814197,0.0068082858429444415,Summer,PRODUCE_PRIORITY
29,apartment,low,433.0544753198197,361.8063166997644,3.794733192202055,358.01158350756236,433.0544753198197,-121.24034015716597,0.008762715566903138,0.01048830000210034,Summer,PRODUCE_PRIORITY
30,small_family,middle,649.5817129797294,534.8649837086618,4.74341649025257,530.1215672184092,649.5817129797294,-187.0323662679496,0.007302262972419285,0.008868437147189063,Summer,PRODUCE_PRIORITY
