time,generation_kwh,load_kwh,self_consumed_kwh,grid_import,grid_export,net_load_kwh,season,strategy
391.0,74.62096692801471,38.22,0.0,38.22,74.62096692801471,-36.40096692801472,Summer,PRODUCE_PRIORITY
392.0,77.56353522923557,38.22,0.0,38.22,77.56353522923557,-39.34353522923558,Summer,PRODUCE_PRIORITY
393.0,80.2509523650504,38.22,0.0,38.22,80.2509523650504,-42.030952365050396,Summer,PRODUCE_PRIORITY
394.0,85.24718831266838,38.22,0.0,38.22,85.24718831266838,-47.027188312668386,Summer,PRODUCE_PRIORITY
395.0,90.47506608134132,38.22,0.0,38.22,90.47506608134132,-52.255066081341326,Summer,PRODUCE_PRIORITY
396.0,96.08415152825916,38.22,0.0,38.22,96.08415152825916,-57.86415152825916,Summer,PRODUCE_PRIORITY
397.0,101.3632484900337,38.22,0.0,38.22,101.3632484900337,-63.1432484900337,Summer,PRODUCE_PRIORITY
398.0,102.46643276976329,38.22,0.0,38.22,102.46643276976329,-64.24643276976329,Summer,PRODUCE_PRIORITY
399.0,106.20033318701228,38.22,0.0,38.22,106.20033318701228,-67.98033318701228,Summer,PRODUCE_PRIORITY
400.0,83.7684125858082,38.22,0.0,38.22,83.7684125858082,-45.548412585808215,Summer,PRODUCE_PRIORITY
401.0,64.71038660854599,38.22,0.0,38.22,64.71038660854599,-26.49038660854599,Summer,PRODUCE_PRIORITY
402.0,55.26018554731607,112.91532667363782,0.0,112.91532667363782,55.26018554731607,57.655141126321745,Summer,PRODUCE_PRIORITY
403.0,0.0,115.57077944057728,0.0,115.57077944057728,0.0,115.57077944057728,Summer,PRODUCE_PRIORITY
404.0,0.20511006991038236,115.6795151738929,0.0,115.6795151738929,0.20511006991038236,115.4744051039825,Summer,PRODUCE_PRIORITY
405.0,5.0109898969689715,106.15280229127417,0.0,106.15280229127417,5.0109898969689715,101.14181239430519,Summer,PRODUCE_PRIORITY
406.0,6.8650662716599085,38.22,0.0,38.22,6.8650662716599085,31.35493372834009,Summer,PRODUCE_PRIORITY
407.0,25.50338213683273,38.22,0.0,38.22,25.50338213683273,12.716617863167269,Summer,PRODUCE_PRIORITY
408.0,0.0,38.22,0.0,38.22,0.0,38.22,Summer,PRODUCE_PRIORITY
409.0,16.16014799529563,38.22,0.0,38.22,16.16014799529563,22.059852004704368,Summer,PRODUCE_PRIORITY
410.0,16.159319655125703,38.22,0.0,38.22,16.159319655125703,22.060680344874296,Summer,PRODUCE_PRIORITY
411.0,19.117980398004903,38.22,0.0,38.22,19.117980398004903,19.102019601995096,Summer,PRODUCE_PRIORITY
412.0,21.04188863156464,38.22,0.0,38.22,21.04188863156464,17.17811136843536,Summer,PRODUCE_PRIORITY
413.0,21.307657395758593,38.22,0.0,38.22,21.307657395758593,16.912342604241406,Summer,PRODUCE_PRIORITY
414.0,77.71433007251738,38.22,0.0,38.22,77.71433007251738,-39.494330072517386,Summer,PRODUCE_PRIORITY
415.0,74.05371060826313,38.22,0.0,38.22,74.05371060826313,-35.833710608263125,Summer,PRODUCE_PRIORITY
416.0,78.7095955367537,38.22,0.0,38.22,78.7095955367537,-40.48959553675369,Summer,PRODUCE_PRIORITY
417.0,85.75016379349249,38.22,0.0,38.22,85.75016379349249,-47.53016379349249,Summer,PRODUCE_PRIORITY
418.0,86.6202610630751,38.22,0.0,38.22,86.6202610630751,-48.40026106307511,Summer,PRODUCE_PRIORITY
419.0,90.72072119082102,38.22,0.0,38.22,90.72072119082102,-52.500721190821025,Summer,PRODUCE_PRIORITY
420.0,90.64372849591811,38.22,0.0,38.22,90.64372849591811,-52.42372849591812,Summer,PRODUCE_PRIORITY
421.0,94.04992906673469,38.22,0.0,38.22,94.04992906673469,-55.82992906673469,Summer,PRODUCE_PRIORITY
422.0,102.88484913099758,38.22,0.0,38.22,102.88484913099758,-64.66484913099758,Summer,PRODUCE_PRIORITY
423.0,107.48096822534269,38.22,0.0,38.22,107.48096822534269,-69.2609682253427,Summer,PRODUCE_PRIORITY
424.0,81.2518096823625,38.22,0.0,38.22,81.2518096823625,-43.03180968236251,Summer,PRODUCE_PRIORITY
425.0,51.228193135945254,38.22,0.0,38.22,51.228193135945254,-13.008193135945257,Summer,PRODUCE_PRIORITY
426.0,36.941370551062896,107.01454268921435,0.0,107.01454268921435,36.941370551062896,70.07317213815146,Summer,PRODUCE_PRIORITY
427.0,0.0,102.64813883910954,0.0,102.64813883910954,0.0,102.64813883910954,Summer,PRODUCE_PRIORITY
428.0,0.0,123.5620132560304,0.0,123.5620132560304,0.0,123.5620132560304,Summer,PRODUCE_PRIORITY
429.0,0.0,112.47595796716219,0.0,112.47595796716219,0.0,112.47595796716219,Summer,PRODUCE_PRIORITY
430.0,9.878617841777142,38.22,0.0,38.22,9.878617841777142,28.341382158222853,Summer,PRODUCE_PRIORITY
431.0,22.231164915978002,38.22,0.0,38.22,22.231164915978002,15.988835084021998,Summer,PRODUCE_PRIORITY
432.0,0.0,38.22,0.0,38.22,0.0,38.22,Summer,PRODUCE_PRIORITY
433.0,1.8719161893059593,38.22,0.0,38.22,1.8719161893059593,36.348083810694035,Summer,PRODUCE_PRIORITY
434.0,1.7898730767679916,38.22,0.0,38.22,1.7898730767679916,36.43012692323201,Summer,PRODUCE_PRIORITY
435.0,0.33952294866044014,38.22,0.0,38.22,0.33952294866044014,37.88047705133956,Summer,PRODUCE_PRIORITY
436.0,0.5859283695365441,38.22,0.0,38.22,0.5859283695365441,37.63407163046345,Summer,PRODUCE_PRIORITY
437.0,10.179439648599388,38.22,0.0,38.22,10.179439648599388,28.04056035140061,Summer,PRODUCE_PRIORITY
438.0,65.464709551461,38.22,0.0,38.22,65.464709551461,-27.244709551460996,Summer,PRODUCE_PRIORITY
439.0,66.88821549125417,38.22,0.0,38.22,66.88821549125417,-28.668215491254166,Summer,PRODUCE_PRIORITY
440.0,68.69343565173337,38.22,0.0,38.22,68.69343565173337,-30.47343565173336,Summer,PRODUCE_PRIORITY
441.0,72.81179754313392,38.22,0.0,38.22,72.81179754313392,-34.59179754313392,Summer,PRODUCE_PRIORITY
442.0,77.49895772121891,38.22,0.0,38.22,77.49895772121891,-39.27895772121892,Summer,PRODUCE_PRIORITY
443.0,83.06556634136261,38.22,0.0,38.22,83.06556634136261,-44.845566341362606,Summer,PRODUCE_PRIORITY
444.0,89.60298512526582,38.22,0.0,38.22,89.60298512526582,-51.38298512526582,Summer,PRODUCE_PRIORITY
445.0,96.38050934558166,38.22,0.0,38.22,96.38050934558166,-58.16050934558165,Summer,PRODUCE_PRIORITY
446.0,103.04887795411652,38.22,0.0,38.22,103.04887795411652,-64.82887795411652,Summer,PRODUCE_PRIORITY
447.0,103.48775515515041,38.22,0.0,38.22,103.48775515515041,-65.26775515515041,Summer,PRODUCE_PRIORITY
448.0,78.07575539409487,38.22,0.0,38.22,78.07575539409487,-39.85575539409488,Summer,PRODUCE_PRIORITY
449.0,45.71728229612222,38.22,0.0,38.22,45.71728229612222,-7.497282296122225,Summer,PRODUCE_PRIORITY
450.0,44.19204795235945,116.88802473008961,0.0,116.88802473008961,44.19204795235945,72.69597677773015,Summer,PRODUCE_PRIORITY
451.0,0.0,117.4663311231953,0.0,117.4663311231953,0.0,117.4663311231953,Summer,PRODUCE_PRIORITY
452.0,0.0,112.82465318855174,0.0,112.82465318855174,0.0,112.82465318855174,Summer,PRODUCE_PRIORITY
453.0,0.0,112.94190727193644,0.0,112.94190727193644,0.0,112.94190727193644,Summer,PRODUCE_PRIORITY
454.0,3.409695875939379,38.22,0.0,38.22,3.409695875939379,34.81030412406062,Summer,PRODUCE_PRIORITY
