time,household_type,generation_kwh,load_kwh,self_consumed_kwh,grid_import,grid_export,net_load_kwh,season,strategy
34.0,small_family,17.901548906371424,6.5,6.5,0.0,0.0,-11.401548906371422,Fall,CHARGE_PRIORITY
35.0,apartment,12.11040387483319,3.6399999999999997,3.6399999999999997,0.0,0.0,-8.47040387483319,Fall,CHARGE_PRIORITY
35.0,family_house,20.49452963433309,10.08,10.08,0.0,0.0,-10.414529634333089,Fall,CHARGE_PRIORITY
35.0,luxury_house,26.083946807333025,18.0,18.0,0.0,0.0,-8.083946807333025,Fall,CHARGE_PRIORITY
35.0,small_family,18.165605812249783,6.5,6.5,0.0,0.0,-11.665605812249783,Fall,CHARGE_PRIORITY
36.0,apartment,13.923605722707492,3.6399999999999997,3.6399999999999997,0.0,0.0822510977378505,-10.283605722707492,Fall,CHARGE_PRIORITY
36.0,family_house,23.563025069197295,10.08,10.08,0.0,0.0,-13.483025069197295,Fall,CHARGE_PRIORITY
36.0,luxury_house,29.98930463352383,18.0,18.0,0.0,0.0,-11.989304633523828,Fall,CHARGE_PRIORITY
36.0,small_family,20.885408584061235,6.5,6.5,0.0,0.0,-14.385408584061235,Fall,CHARGE_PRIORITY
37.0,apartment,13.178894603249983,3.6399999999999997,3.6399999999999997,0.0,0.7337611233269217,-9.538894603249982,Fall,CHARGE_PRIORITY
37.0,family_house,22.30274471319228,10.08,10.08,0.0,0.0,-12.22274471319228,Fall,CHARGE_PRIORITY
37.0,luxury_house,28.38531145315381,18.0,18.0,0.0,0.0,-10.38531145315381,Fall,CHARGE_PRIORITY
37.0,small_family,19.768341904874976,6.5,6.5,0.0,0.9274787218652298,-13.268341904874976,Fall,CHARGE_PRIORITY
38.0,apartment,14.746426630773868,3.6399999999999997,3.6399999999999997,0.0,0.8701691555812956,-11.106426630773868,Fall,CHARGE_PRIORITY
38.0,family_house,24.955491221309618,10.08,10.08,0.0,0.0,-14.87549122130962,Fall,CHARGE_PRIORITY
38.0,luxury_house,31.76153428166679,18.0,18.0,0.0,0.0,-13.76153428166679,Fall,CHARGE_PRIORITY
