wealth_level,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh,self_consumed_kwh,battery_charge_kwh,battery_discharge_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,avg_soc_kwh,season,strategy
high,783.1244596735291,784.1008516843311,777.69723942249,783.1244596735291,6.4036122618409665,0.0,6.4036122618409665,-121.53908413930863,0.00818302994615677,0.008168994455635722,0.031191309922610974,Winter,PRODUCE_PRIORITY
low,433.0544753198197,379.4449722033827,375.65023901118064,433.0544753198197,3.794733192202055,0.0,3.794733192202055,-108.01134852945226,0.008762715566903138,0.010007273281257762,0.03491905797171745,Winter,PRODUCE_PRIORITY
luxury,1001.4946686343301,1256.1927487716105,1247.654599089156,1001.4946686343301,8.538149682454623,0.0,8.538149682454623,34.39574754596984,0.008530680810696798,0.006797206359253598,0.029559607706579377,Winter,PRODUCE_PRIORITY
middle,639.2456173021782,534.9273106794809,530.1838941892285,639.2456173021782,4.74341649025257,0.0,4.74341649025257,-177.68313493003905,0.007428256220228217,0.00886993643152554,0.029559607706579394,Winter,PRODUCE_PRIORITY
