wealth_level,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh,self_consumed_kwh,battery_charge_kwh,battery_discharge_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,avg_soc_kwh,season,strategy
high,792.4779941491565,782.5577711225627,40.584756831687926,14.868512131989661,741.9730142908747,369.2571598574041,333.620692131112,17.05690670497525,0.9362710341946543,0.9482228551172144,5.311753148007214,Summer,LOAD_PRIORITY
low,431.48067715836197,382.8014132080252,18.995906703114564,47.678836660542295,363.80550650491074,227.77732604691062,207.78099205400164,-28.66402296715215,0.843159671177247,0.9504276994330252,3.5116644766078906,Summer,LOAD_PRIORITY
luxury,1002.1090060046099,1264.0112050873092,287.28027609634165,0.0,976.7309289909675,330.80959119141414,305.4315141777717,215.46020707225625,0.974689285830976,0.7727818026565904,3.3699255017030176,Summer,LOAD_PRIORITY
middle,643.6216042714204,536.6710347509131,19.069347349658162,101.26916942147483,517.601687401255,279.47305540571136,254.72230795702055,-76.84024196708373,0.8043074713316857,0.964605663264246,4.832595892928328,Summer,LOAD_PRIORITY
