household_id,household_type,wealth_level,generation_kwh,consumption_kwh,self_consumed_kwh,grid_import_kwh,grid_export_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,season,strategy
1,apartment,low,433.0544753198197,383.71229525941135,3.794733192202055,379.91756206720925,433.0544753198197,-104.81085623743081,0.008762715566903138,0.009889527229344056,Spring,PRODUCE_PRIORITY
2,small_family,middle,649.5817129797294,548.1302089758669,4.74341649025257,543.3867924856144,649.5817129797294,-177.08344731754573,0.007302262972419285,0.008653813295777342,Spring,PRODUCE_PRIORITY
3,family_house,high,793.9332047530029,776.2955543241533,6.403612261840967,769.8919420623124,793.9332047530029,-137.12092773096833,0.008065681374081297,0.008248935893257798,Spring,PRODUCE_PRIORITY
4,luxury_house,luxury,1010.4604424129127,1261.2103280184883,8.538149682454623,1252.6721783360335,1010.4604424129127,30.089735580403726,0.00844976143951374,0.006769806346154074,Spring,PRODUCE_PRIORITY
5,apartment,low,433.0544753198197,393.2602246187749,3.794733192202055,389.46549142657284,433.0544753198197,-97.64990921790815,0.008762715566903138,0.009649420293854169,Spring,PRODUCE_PRIORITY
6,small_family,middle,649.5817129797294,536.1009112772792,4.74341649025257,531.3574947870268,649.5817129797294,-186.1054205914864,0.007302262972419285,0.008847991843459496,Spring,PRODUCE_PRIORITY
7,family_house,high,771.1589875224122,769.0790929178693,6.403612261840967,762.6754806560284,771.1589875224122,-122.03647827814973,0.008303880737245327,0.008326337721060395,Spring,PRODUCE_PRIORITY
8,luxury_house,luxury,1010.4604424129127,1260.2048878981382,8.538149682454623,1251.6667382156834,1010.4604424129127,29.335655490141107,0.00844976143951374,0.00677520755906222,Spring,PRODUCE_PRIORITY
9,apartment,low,433.0544753198197,377.9017321683424,3.794733192202055,374.10699897614035,433.0544753198197,-109.1687785557325,0.008762715566903138,0.010041587188363642,Spring,PRODUCE_PRIORITY
10,small_family,middle,649.5817129797294,551.8831673185372,4.74341649025257,547.1397508282846,649.5817129797294,-174.26872856054302,0.007302262972419285,0.008594964969306182,Spring,PRODUCE_PRIORITY
11,family_house,high,793.9332047530029,777.2964614199418,6.403612261840967,770.8928491581007,793.9332047530029,-136.37024740912716,0.008065681374081297,0.008238313924835115,Spring,PRODUCE_PRIORITY
12,luxury_house,luxury,981.1681037596325,1256.149442578429,8.538149682454623,1247.6112928959742,981.1681037596325,52.65717628831146,0.00870202532036886,0.006797081137837256,Spring,PRODUCE_PRIORITY
13,apartment,low,433.0544753198197,375.9644682626853,3.794733192202055,372.1697350704832,433.0544753198197,-110.62172648497534,0.008762715566903138,0.01009332932374526,Spring,PRODUCE_PRIORITY
14,small_family,middle,649.5817129797294,537.7623718879429,4.74341649025257,533.0189553976904,649.5817129797294,-184.85932513348865,0.007302262972419285,0.008820655252615902,Spring,PRODUCE_PRIORITY
15,family_house,high,793.9332047530029,782.7636951189081,6.403612261840967,776.360082857067,793.9332047530029,-132.26982213490237,0.008065681374081297,0.008180773203678292,Spring,PRODUCE_PRIORITY
16,luxury_house,luxury,1010.4604424129127,1268.1254759081614,8.538149682454623,1259.5873262257069,1010.4604424129127,35.27609649765873,0.00844976143951374,0.00673289027360646,Spring,PRODUCE_PRIORITY
17,apartment,low,423.6427018349334,368.12922910306673,3.794733192202055,364.3344959108647,423.6427018349334,-108.02755971829157,0.008957390687402,0.010308155104792363,Spring,PRODUCE_PRIORITY
18,small_family,middle,649.5817129797294,529.4367502004164,4.74341649025257,524.6933337101639,649.5817129797294,-191.10354139913358,0.007302262972419285,0.008959363868218377,Spring,PRODUCE_PRIORITY
19,family_house,high,793.9332047530029,777.102552981509,6.403612261840967,770.6989407196681,793.9332047530029,-136.51567873795148,0.008065681374081297,0.008240369610513092,Spring,PRODUCE_PRIORITY
20,luxury_house,luxury,1010.4604424129127,1273.4583561261843,8.538149682454623,1264.9202064437295,1010.4604424129127,39.275756661175706,0.00844976143951374,0.006704694850350172,Spring,PRODUCE_PRIORITY
21,apartment,low,433.0544753198197,383.33056855421944,3.794733192202055,379.53583536201745,433.0544753198197,-105.09715126632466,0.008762715566903138,0.009899375378578285,Spring,PRODUCE_PRIORITY
22,small_family,middle,649.5817129797294,547.4434561754244,4.74341649025257,542.7000396851718,649.5817129797294,-177.59851191787766,0.007302262972419285,0.008664669267199306,Spring,PRODUCE_PRIORITY
23,family_house,high,793.9332047530029,790.1043577102969,6.403612261840967,783.7007454484559,793.9332047530029,-126.76432519136074,0.008065681374081297,0.008104767679548661,Spring,PRODUCE_PRIORITY
24,luxury_house,luxury,1010.4604424129127,1253.3854141149036,8.538149682454623,1244.8472644324493,1010.4604424129127,24.22105015271552,0.00844976143951374,0.006812070402529746,Spring,PRODUCE_PRIORITY
25,apartment,low,405.72205825062304,386.8716261905538,3.794733192202055,383.0768929983517,405.72205825062304,-77.842182676797,0.009353036432290721,0.009808765841961636,Spring,PRODUCE_PRIORITY
26,small_family,middle,649.5817129797294,537.4665839857479,4.74341649025257,532.7231674954953,649.5817129797294,-185.081166060135,0.007302262972419285,0.008825509588105579,Spring,PRODUCE_PRIORITY
27,family_house,high,793.9332047530029,780.6915515453315,6.403612261840967,774.2879392834907,793.9332047530029,-133.82392981508463,0.008065681374081297,0.008202486947841828,Spring,PRODUCE_PRIORITY
28,luxury_house,luxury,1010.4604424129127,1243.31053743457,8.538149682454623,1234.7723877521155,1010.4604424129127,16.664892642465134,0.00844976143951374,0.0068672704247099235,Spring,PRODUCE_PRIORITY
29,apartment,low,433.0544753198197,382.2068083347824,3.794733192202055,378.41207514258036,433.0544753198197,-105.93997143090246,0.008762715566903138,0.009928481412288644,Spring,PRODUCE_PRIORITY
30,small_family,middle,649.5817129797294,547.9652278398469,4.74341649025257,543.2218113495942,649.5817129797294,-177.20718316956084,0.007302262972419285,0.008656418782176671,Spring,PRODUCE_PRIORITY
31,family_house,high,793.9332047530029,769.5004422474383,6.403612261840967,763.0968299855974,793.9332047530029,-142.21726178850463,0.008065681374081297,0.00832177853353571,Spring,PRODUCE_PRIORITY
32,luxury_house,luxury,1010.4604424129127,1267.4094109057876,8.538149682454623,1258.871261223333,1010.4604424129127,34.73904774587834,0.00844976143951374,0.006736694243379974,Spring,PRODUCE_PRIORITY
33,apartment,low,433.0544753198197,367.33380029408596,3.794733192202055,363.5390671018839,433.0544753198197,-117.09472746142484,0.008762715566903138,0.010330476501656007,Spring,PRODUCE_PRIORITY
34,small_family,middle,618.5541928303961,522.8398387650617,4.74341649025257,518.0964222748091,618.5541928303961,-168.12645684124965,0.0076685544213151696,0.009072408295160587,Spring,PRODUCE_PRIORITY
35,family_house,high,793.9332047530029,772.3287711926583,6.403612261840967,765.9251589308174,793.9332047530029,-140.09601507958962,0.008065681374081297,0.008291303523436367,Spring,PRODUCE_PRIORITY
36,luxury_house,luxury,1010.4604424129127,1279.5273192407217,8.538149682454623,1270.989169558267,1010.4604424129127,43.82747899707874,0.00844976143951374,0.006672893617872267,Spring,PRODUCE_PRIORITY
37,apartment,low,433.0544753198197,382.55899694450005,3.794733192202055,378.764263752298,433.0544753198197,-105.67582997361427,0.008762715566903138,0.009919341127801467,Spring,PRODUCE_PRIORITY
38,small_family,middle,649.5817129797294,533.5430455201791,4.74341649025257,528.7996290299266,649.5817129797294,-188.02381990931156,0.007302262972419285,0.008890410117946461,Spring,PRODUCE_PRIORITY
39,family_house,high,793.9332047530029,784.3114870858897,6.403612261840967,777.9078748240488,793.9332047530029,-131.1089781596661,0.008065681374081297,0.00816462893541646,Spring,PRODUCE_PRIORITY
40,luxury_house,luxury,1010.4604424129127,1266.5363904425697,8.538149682454623,1257.998240760115,1010.4604424129127,34.08428239846489,0.00844976143951374,0.0067413378303888384,Spring,PRODUCE_PRIORITY
41,apartment,low,406.89261549914306,382.31558575010376,3.794733192202055,378.52085255790166,406.89261549914306,-82.31271453080251,0.009326129420036248,0.009925656535180962,Spring,PRODUCE_PRIORITY
42,small_family,middle,649.5817129797294,555.6177262495862,4.74341649025257,550.8743097593336,649.5817129797294,-171.46780936225628,0.007302262972419285,0.008537194308523201,Spring,PRODUCE_PRIORITY
43,family_house,high,793.9332047530029,798.6792122200567,6.403612261840967,792.2755999582157,793.9332047530029,-120.33318430904092,0.008065681374081297,0.008017752514230467,Spring,PRODUCE_PRIORITY
44,luxury_house,luxury,1010.4604424129127,1249.4193414981803,8.538149682454623,1240.8811918157257,1010.4604424129127,21.24649569017288,0.00844976143951374,0.00683369418006329,Spring,PRODUCE_PRIORITY
