time,household_type,generation_kwh,load_kwh,self_consumed_kwh,grid_import,grid_export,net_load_kwh,season,strategy
217.0,small_family,2.7424884588257172,6.5,5.899091560545525,0.6009084394544749,0.0,3.7575115411742823,Fall,LOAD_PRIORITY
218.0,apartment,1.633395302916976,3.6399999999999997,2.6763069431843145,0.9636930568156853,0.0,2.0066046970830236,Fall,LOAD_PRIORITY
218.0,family_house,2.764207435705652,10.08,8.779940852892652,1.3000591471073468,0.0,7.315792564294348,Fall,LOAD_PRIORITY
218.0,luxury_house,3.5180821908981024,18.0,3.5180821908981024,14.481917809101898,0.0,14.481917809101898,Fall,LOAD_PRIORITY
218.0,small_family,2.450092954375464,6.5,5.565406066394338,0.9345939336056621,0.0,4.049907045624536,Fall,LOAD_PRIORITY
219.0,apartment,1.5391966510795787,3.6399999999999997,2.5087981967351576,1.131201803264842,0.0,2.100803348920421,Fall,LOAD_PRIORITY
219.0,family_house,2.60479433259621,10.08,6.842857178796785,3.2371428212032134,0.0,7.475205667403789,Fall,LOAD_PRIORITY
219.0,luxury_house,3.3151927869406306,18.0,3.3151927869406306,14.684807213059369,0.0,14.684807213059369,Fall,LOAD_PRIORITY
219.0,small_family,2.3087949766193683,6.5,5.42923190733363,1.0707680926663703,0.0,4.191205023380633,Fall,LOAD_PRIORITY
220.0,apartment,1.6352590641549005,3.6399999999999997,2.384354768176862,1.2556452318231375,0.0,2.004740935845099,Fall,LOAD_PRIORITY
220.0,family_house,2.767361493185216,10.08,5.464720332787029,4.615279667212971,0.0,7.312638506814784,Fall,LOAD_PRIORITY
220.0,luxury_house,3.5220964458720934,18.0,3.5220964458720934,14.477903554127908,0.0,14.477903554127908,Fall,LOAD_PRIORITY
220.0,small_family,2.4528885962323503,6.5,4.595113662505276,1.9048863374947245,0.0,4.04711140376765,Fall,LOAD_PRIORITY
221.0,apartment,1.7749290908736286,3.6399999999999997,2.260024086540081,1.3799759134599188,0.0,1.865070909126371,Fall,LOAD_PRIORITY
221.0,family_house,3.0037261537861406,10.08,4.274946224261792,5.805053775738207,0.0,7.076273846213859,Fall,LOAD_PRIORITY
221.0,luxury_house,3.8229241957278153,18.0,3.8229241957278153,14.177075804272183,0.0,14.177075804272183,Fall,LOAD_PRIORITY
221.0,small_family,2.662393636310443,6.5,3.9708394259695563,2.5291605740304437,0.0,3.837606363689557,Fall,LOAD_PRIORITY
222.0,apartment,10.632797716879896,3.6399999999999997,3.6399999999999997,0.0,0.0,-6.992797716879895,Fall,LOAD_PRIORITY
222.0,family_house,17.99396536702752,10.08,10.08,0.0,0.0,-7.913965367027519,Fall,LOAD_PRIORITY
222.0,luxury_house,22.90141046712593,18.0,18.0,0.0,0.0,-4.901410467125931,Fall,LOAD_PRIORITY
222.0,small_family,15.949196575319846,6.5,6.5,0.0,0.0,-9.449196575319846,Fall,LOAD_PRIORITY
223.0,apartment,10.929243260285297,3.6399999999999997,3.6399999999999997,0.0,0.0,-7.289243260285299,Fall,LOAD_PRIORITY
223.0,family_house,18.49564244048281,10.08,10.08,0.0,0.0,-8.415642440482813,Fall,LOAD_PRIORITY
223.0,luxury_house,23.53990856061449,18.0,18.0,0.0,0.0,-5.539908560614489,Fall,LOAD_PRIORITY
223.0,small_family,16.393864890427945,6.5,6.5,0.0,0.0,-9.893864890427945,Fall,LOAD_PRIORITY
224.0,apartment,11.352115526568618,3.6399999999999997,3.6399999999999997,0.0,0.0,-7.712115526568617,Fall,LOAD_PRIORITY
224.0,family_house,19.211272429577658,10.08,10.08,0.0,0.0,-9.131272429577658,Fall,LOAD_PRIORITY
224.0,luxury_house,24.45071036491702,18.0,18.0,0.0,0.0,-6.450710364917018,Fall,LOAD_PRIORITY
224.0,small_family,17.028173289852926,6.5,6.5,0.0,0.0,-10.528173289852926,Fall,LOAD_PRIORITY
225.0,apartment,12.230977149715361,3.6399999999999997,3.6399999999999997,0.0,0.0,-8.59097714971536,Fall,LOAD_PRIORITY
225.0,family_house,20.69857671490292,10.08,10.08,0.0,0.0,-10.61857671490292,Fall,LOAD_PRIORITY
225.0,luxury_house,26.343643091694624,18.0,18.0,0.0,0.0,-8.343643091694624,Fall,LOAD_PRIORITY
225.0,small_family,18.346465724573044,6.5,6.5,0.0,0.0,-11.846465724573042,Fall,LOAD_PRIORITY
226.0,apartment,13.207445381157699,3.6399999999999997,3.6399999999999997,0.0,0.0,-9.567445381157698,Fall,LOAD_PRIORITY
226.0,family_house,22.351061414266876,10.08,10.08,0.0,0.0,-12.271061414266878,Fall,LOAD_PRIORITY
226.0,luxury_house,28.44680543633966,18.0,18.0,0.0,0.0,-10.446805436339659,Fall,LOAD_PRIORITY
226.0,small_family,19.81116807173655,6.5,6.5,0.0,0.0,-13.31116807173655,Fall,LOAD_PRIORITY
