household_id,household_type,wealth_level,generation_kwh,consumption_kwh,self_consumed_kwh,grid_import_kwh,grid_export_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,season,strategy
1,apartment,low,433.0544753198197,396.32760328636914,365.5880826720865,30.73952061428267,32.39625433066758,-6.101988436888821,0.8442080696708933,0.9224391125942555,Summer,CHARGE_PRIORITY
2,small_family,middle,649.5817129797294,553.6825166959984,531.9130051771476,21.769511518850805,71.59344008827016,-48.10696244030503,0.8188546483816214,0.9606823208925641,Summer,CHARGE_PRIORITY
3,family_house,high,793.9332047530029,782.8661823926788,715.9976377737858,66.86854461889287,1.3898636600524092,48.90053117012248,0.9018361160452241,0.9145849621265767,Summer,CHARGE_PRIORITY
4,luxury_house,luxury,971.1204457467678,1263.9160536015415,882.5465508545456,381.36950274699586,0.0,286.0271270602469,0.9087920604697896,0.698263581936253,Summer,CHARGE_PRIORITY
5,apartment,low,433.0544753198197,368.7692474511365,358.9428925027916,9.826354948344848,41.45867526178485,-29.943041524347727,0.8288631406884893,0.9733536486128852,Summer,CHARGE_PRIORITY
6,small_family,middle,649.5817129797294,527.1751805980962,515.3392540995906,11.83592649850548,87.30438379282008,-69.69700053965896,0.7933401507497057,0.9775483995944623,Summer,CHARGE_PRIORITY
7,family_house,high,793.9332047530029,786.8844876299308,718.3116846322646,68.5728029976663,0.9156414197761781,50.605524970451164,0.904750777939481,0.9128553122146236,Summer,CHARGE_PRIORITY
8,luxury_house,luxury,1010.4604424129127,1253.7183625129846,917.9525478540759,335.7658146589087,0.0,251.82436099418152,0.9084497614395136,0.7321840177997463,Summer,CHARGE_PRIORITY
9,apartment,low,433.0544753198197,377.1423594482352,356.7659855387536,20.376373909481508,44.605619575253996,-24.862777185617468,0.8238362743515687,0.945971664547858,Summer,CHARGE_PRIORITY
10,small_family,middle,649.5817129797294,550.3010361862639,523.1582671679047,27.142769018359264,78.4027714423054,-50.205417534305404,0.8053771476541399,0.9506765075231077,Summer,CHARGE_PRIORITY
11,family_house,high,793.9332047530029,804.1121844448535,720.6641385477049,83.44804589714863,0.8937297086366045,61.78167768508853,0.9077138155116053,0.8962233783899695,Summer,CHARGE_PRIORITY
12,luxury_house,luxury,1010.4604424129127,1269.2346028443808,917.952547854076,351.282054990305,0.0,263.4615412427288,0.9084497614395137,0.7232331562635667,Summer,CHARGE_PRIORITY
13,apartment,low,433.0544753198197,390.89613223275376,359.31475252568185,31.581379707071925,38.951900095034816,-11.370675305227394,0.8297218317864524,0.9192077457336744,Summer,CHARGE_PRIORITY
14,small_family,middle,649.5817129797294,549.3213023610625,519.7830060764641,29.538296284598378,84.24699940149578,-53.66857724789742,0.800181094526416,0.9462276519085668,Summer,CHARGE_PRIORITY
15,family_house,high,793.9332047530029,785.6991558875937,717.2472347583052,68.45192112928848,2.2807344470085202,49.286279844658694,0.903410048180873,0.9128776954686183,Summer,CHARGE_PRIORITY
16,luxury_house,luxury,1010.4604424129127,1268.5572949896114,917.9525478540759,350.60474713553555,0.0,262.9535603516517,0.9084497614395136,0.7236193047643097,Summer,CHARGE_PRIORITY
17,apartment,low,433.0544753198197,378.55717439882176,360.9663655843793,17.59080881444247,39.95134992372443,-22.763108320520132,0.8335357008325527,0.953531962926398,Summer,CHARGE_PRIORITY
18,small_family,middle,649.5817129797294,533.0485953765765,519.478402878244,13.570192498332496,83.08164331927094,-64.59583461359448,0.7997121724614414,0.9745422976140745,Summer,CHARGE_PRIORITY
19,family_house,high,793.9332047530029,796.672516312609,717.5580440500338,79.11447226257519,2.25628654675135,57.30519630485518,0.9038015285848514,0.9006938602215678,Summer,CHARGE_PRIORITY
20,luxury_house,luxury,1010.4604424129127,1248.4596248899206,917.9525478540759,330.50707703584453,0.0,247.8803077768834,0.9084497614395136,0.7352681092390262,Summer,CHARGE_PRIORITY
21,apartment,low,433.0544753198197,393.7124940729296,362.81341470231234,30.899079370617258,37.323234457949475,-10.416601484191585,0.8378008665869742,0.9215186720366216,Summer,CHARGE_PRIORITY
22,small_family,middle,642.0556604652168,541.5877570681876,525.6933376860675,15.894419382120159,70.12933261341342,-51.195584815481965,0.818765988769827,0.9706521811568224,Summer,CHARGE_PRIORITY
23,family_house,high,793.9332047530029,777.891632940806,716.7711345247253,61.12049841608048,1.4622476438219136,44.52435093262064,0.9028103752729638,0.9214280038145987,Summer,CHARGE_PRIORITY
24,luxury_house,luxury,1010.4604424129127,1257.4931028203432,917.9525478540759,339.54055496626717,0.0,254.6554162247004,0.9084497614395136,0.7299861492641704,Summer,CHARGE_PRIORITY
25,apartment,low,433.0544753198197,384.94113628575917,361.6723092064359,23.268827079323273,39.21366277685165,-17.840676189674028,0.8351658505303136,0.9395522460814638,Summer,CHARGE_PRIORITY
26,small_family,middle,626.7807931860605,528.9212824483717,496.61957167230906,32.301710776062656,88.89531939617797,-55.77950437451318,0.7923337426277628,0.9389290772597799,Summer,CHARGE_PRIORITY
27,family_house,high,793.9332047530029,786.9761852662211,718.7599222580441,68.21626300817715,0.8937297086366045,50.35784051835992,0.9053153564494816,0.9133185167666787,Summer,CHARGE_PRIORITY
28,luxury_house,luxury,1010.4604424129127,1245.03924352597,917.9525478540759,327.0866956718943,0.0,245.31502175392072,0.9084497614395136,0.7372880434310009,Summer,CHARGE_PRIORITY
29,apartment,low,433.0544753198197,391.9226018847437,364.907210926086,27.015390958657726,35.487212749893104,-11.6769482559105,0.8426358154054279,0.9310695764195749,Summer,CHARGE_PRIORITY
30,small_family,middle,649.5817129797294,534.8435332734008,518.2119304646747,16.63160280872618,87.66183725265815,-66.42195142084769,0.7977624987125304,0.9689037975145071,Summer,CHARGE_PRIORITY
31,family_house,high,793.9332047530029,807.8276316548656,720.0245511459539,87.80308050891173,0.8937297086366045,65.04795364391084,0.9069082220461576,0.8913096345453747,Summer,CHARGE_PRIORITY
32,luxury_house,luxury,1010.4604424129127,1246.4569760391228,917.952547854076,328.50442818504683,0.0,246.3783211387851,0.9084497614395137,0.7364494447061156,Summer,CHARGE_PRIORITY
33,apartment,low,433.0544753198197,394.5052738592378,359.56993871798835,34.93533514124946,41.73372335284047,-11.358849661619331,0.8303111022058796,0.9114452012276151,Summer,CHARGE_PRIORITY
34,small_family,middle,649.5817129797294,525.0110109569229,517.9212932479857,7.089717708937281,85.40267739810537,-71.54512137659188,0.7973150766086109,0.9864960590140481,Summer,CHARGE_PRIORITY
35,family_house,high,793.9332047530029,793.1393291432435,715.2641017477629,77.87522739548047,1.1482671683810741,57.37298009506738,0.9009121894206271,0.9018139379374843,Summer,CHARGE_PRIORITY
36,luxury_house,luxury,1010.4604424129127,1251.001051081797,917.9525478540759,333.0485032277211,0.0,249.7863774207908,0.9084497614395136,0.7337744017563222,Summer,CHARGE_PRIORITY
