time,household_type,generation_kwh,load_kwh,self_consumed_kwh,grid_import,grid_export,net_load_kwh,season,strategy
400.0,luxury_house,28.779331931320613,18.0,0.0,18.0,28.779331931320613,-10.77933193132061,Fall,PRODUCE_PRIORITY
400.0,small_family,20.042749023598287,6.5,0.0,6.5,20.042749023598287,-13.542749023598285,Fall,PRODUCE_PRIORITY
401.0,apartment,10.321902158418379,3.6399999999999997,0.0,3.6399999999999997,10.321902158418379,-6.68190215841838,Fall,PRODUCE_PRIORITY
401.0,family_house,17.467834421938793,10.08,0.0,10.08,17.467834421938793,-7.387834421938795,Fall,PRODUCE_PRIORITY
401.0,luxury_house,22.231789264285737,18.0,0.0,18.0,22.231789264285737,-4.231789264285737,Fall,PRODUCE_PRIORITY
401.0,small_family,15.48285323762757,6.5,0.0,6.5,15.48285323762757,-8.98285323762757,Fall,PRODUCE_PRIORITY
402.0,apartment,8.814508124111766,26.126774735825137,0.0,26.126774735825137,8.814508124111766,17.31226661171337,Fall,PRODUCE_PRIORITY
402.0,family_house,14.916859902342988,30.105785410559523,0.0,30.105785410559523,14.916859902342988,15.188925508216537,Fall,PRODUCE_PRIORITY
402.0,luxury_house,18.985094421163804,43.57676896889627,0.0,43.57676896889627,18.985094421163804,24.591674547732467,Fall,PRODUCE_PRIORITY
402.0,small_family,13.221762186167648,26.941857841006865,0.0,26.941857841006865,13.221762186167648,13.720095654839216,Fall,PRODUCE_PRIORITY
403.0,apartment,0.0,25.72301636262673,0.0,25.72301636262673,0.0,25.72301636262673,Fall,PRODUCE_PRIORITY
403.0,family_house,0.0,32.08749524027179,0.0,32.08749524027179,0.0,32.08749524027179,Fall,PRODUCE_PRIORITY
403.0,luxury_house,0.0,36.843987041797554,0.0,36.843987041797554,0.0,36.843987041797554,Fall,PRODUCE_PRIORITY
403.0,small_family,0.0,24.130262515426644,0.0,24.130262515426644,0.0,24.130262515426644,Fall,PRODUCE_PRIORITY
404.0,apartment,0.03271694366668676,22.03695306612853,0.0,22.03695306612853,0.03271694366668676,22.00423612246184,Fall,PRODUCE_PRIORITY
404.0,family_house,0.055367135435931435,28.534145897269667,0.0,28.534145897269667,0.055367135435931435,28.478778761833738,Fall,PRODUCE_PRIORITY
404.0,luxury_house,0.07046726328209454,44.41442089685595,0.0,44.41442089685595,0.07046726328209454,44.34395363357386,Fall,PRODUCE_PRIORITY
404.0,small_family,0.04907541550003014,23.77188839007395,0.0,23.77188839007395,0.04907541550003014,23.72281297457392,Fall,PRODUCE_PRIORITY
405.0,apartment,0.7992990019705108,20.116931139369285,0.0,20.116931139369285,0.7992990019705108,19.31763213739877,Fall,PRODUCE_PRIORITY
405.0,family_house,1.3526598494885567,29.33130081703172,0.0,29.33130081703172,1.3526598494885567,27.978640967543164,Fall,PRODUCE_PRIORITY
405.0,luxury_house,1.7215670811672539,38.348230385756246,0.0,38.348230385756246,1.7215670811672539,36.62666330458899,Fall,PRODUCE_PRIORITY
405.0,small_family,1.1989485029557663,30.701602982029204,0.0,30.701602982029204,1.1989485029557663,29.502654479073435,Fall,PRODUCE_PRIORITY
406.0,apartment,1.095041245786243,3.6399999999999997,0.0,3.6399999999999997,1.095041245786243,2.5449587542137566,Fall,PRODUCE_PRIORITY
406.0,family_house,1.8531467236382575,10.08,0.0,10.08,1.8531467236382575,8.226853276361743,Fall,PRODUCE_PRIORITY
406.0,luxury_house,2.3585503755396005,18.0,0.0,18.0,2.3585503755396005,15.6414496244604,Fall,PRODUCE_PRIORITY
406.0,small_family,1.6425618686793646,6.5,0.0,6.5,1.6425618686793646,4.857438131320635,Fall,PRODUCE_PRIORITY
407.0,apartment,4.068024144525467,3.6399999999999997,0.0,3.6399999999999997,4.068024144525467,-0.4280241445254668,Fall,PRODUCE_PRIORITY
407.0,family_house,6.884348552273866,10.08,0.0,10.08,6.884348552273866,3.1956514477261337,Fall,PRODUCE_PRIORITY
407.0,luxury_house,8.761898157439465,18.0,0.0,18.0,8.761898157439465,9.238101842560535,Fall,PRODUCE_PRIORITY
407.0,small_family,6.1020362167882,6.5,0.0,6.5,6.1020362167882,0.39796378321180004,Fall,PRODUCE_PRIORITY
408.0,apartment,0.0,3.6399999999999997,0.0,3.6399999999999997,0.0,3.6399999999999997,Fall,PRODUCE_PRIORITY
408.0,family_house,0.0,10.08,0.0,10.08,0.0,10.08,Fall,PRODUCE_PRIORITY
408.0,luxury_house,0.0,18.0,0.0,18.0,0.0,18.0,Fall,PRODUCE_PRIORITY
408.0,small_family,0.0,6.5,0.0,6.5,0.0,6.5,Fall,PRODUCE_PRIORITY
409.0,apartment,2.577692318268015,3.6399999999999997,0.0,3.6399999999999997,2.577692318268015,1.0623076817319848,Fall,PRODUCE_PRIORITY
409.0,family_house,4.36224853860741,10.08,0.0,10.08,4.36224853860741,5.71775146139259,Fall,PRODUCE_PRIORITY
409.0,luxury_house,5.55195268550034,18.0,0.0,18.0,5.55195268550034,12.44804731449966,Fall,PRODUCE_PRIORITY
409.0,small_family,3.866538477402022,6.5,0.0,6.5,3.866538477402022,2.633461522597978,Fall,PRODUCE_PRIORITY
410.0,apartment,2.577560190388149,3.6399999999999997,0.0,3.6399999999999997,2.577560190388149,1.0624398096118508,Fall,PRODUCE_PRIORITY
410.0,family_house,4.362024937579944,10.08,0.0,10.08,4.362024937579944,5.717975062420056,Fall,PRODUCE_PRIORITY
410.0,luxury_house,5.5516681023744745,18.0,0.0,18.0,5.5516681023744745,12.448331897625525,Fall,PRODUCE_PRIORITY
410.0,small_family,3.8663402855822233,6.5,0.0,6.5,3.8663402855822233,2.6336597144177767,Fall,PRODUCE_PRIORITY
411.0,apartment,3.049493805816733,3.6399999999999997,0.0,3.6399999999999997,3.049493805816733,0.5905061941832667,Fall,PRODUCE_PRIORITY
411.0,family_house,5.160681825228318,10.08,0.0,10.08,5.160681825228318,4.919318174771682,Fall,PRODUCE_PRIORITY
411.0,luxury_house,6.568140504836041,18.0,0.0,18.0,6.568140504836041,11.431859495163959,Fall,PRODUCE_PRIORITY
411.0,small_family,4.5742407087251,6.5,0.0,6.5,4.5742407087251,1.9257592912749006,Fall,PRODUCE_PRIORITY
412.0,apartment,3.3563748737465064,3.6399999999999997,0.0,3.6399999999999997,3.3563748737465064,0.2836251262534931,Fall,PRODUCE_PRIORITY
412.0,family_house,5.680019017109473,10.08,0.0,10.08,5.680019017109473,4.3999809828905265,Fall,PRODUCE_PRIORITY
412.0,luxury_house,7.2291151126847835,18.0,0.0,18.0,7.2291151126847835,10.770884887315216,Fall,PRODUCE_PRIORITY
412.0,small_family,5.03456231061976,6.5,0.0,6.5,5.03456231061976,1.4654376893802399,Fall,PRODUCE_PRIORITY
413.0,apartment,3.398767437360266,3.6399999999999997,0.0,3.6399999999999997,3.398767437360266,0.24123256263973353,Fall,PRODUCE_PRIORITY
413.0,family_house,5.751760278609681,10.08,0.0,10.08,5.751760278609681,4.328239721390318,Fall,PRODUCE_PRIORITY
413.0,luxury_house,7.320422172775958,18.0,0.0,18.0,7.320422172775958,10.679577827224042,Fall,PRODUCE_PRIORITY
413.0,small_family,5.098151156040399,6.5,0.0,6.5,5.098151156040399,1.4018488439596009,Fall,PRODUCE_PRIORITY
414.0,apartment,12.396150809113204,3.6399999999999997,0.0,3.6399999999999997,12.396150809113204,-8.756150809113205,Fall,PRODUCE_PRIORITY
414.0,family_house,20.978101369268497,10.08,0.0,10.08,20.978101369268497,-10.898101369268497,Fall,PRODUCE_PRIORITY
414.0,luxury_house,26.69940174270536,18.0,0.0,18.0,26.69940174270536,-8.699401742705358,Fall,PRODUCE_PRIORITY
414.0,small_family,18.594226213669806,6.5,0.0,6.5,18.594226213669806,-12.094226213669804,Fall,PRODUCE_PRIORITY
415.0,apartment,11.81224831788246,3.6399999999999997,0.0,3.6399999999999997,11.81224831788246,-8.17224831788246,Fall,PRODUCE_PRIORITY
415.0,family_house,19.98995869180109,10.08,0.0,10.08,19.98995869180109,-9.90995869180109,Fall,PRODUCE_PRIORITY
415.0,luxury_house,25.441765607746838,18.0,0.0,18.0,25.441765607746838,-7.44176560774684,Fall,PRODUCE_PRIORITY
415.0,small_family,17.718372476823692,6.5,0.0,6.5,17.718372476823692,-11.218372476823692,Fall,PRODUCE_PRIORITY
416.0,apartment,12.554904809543535,3.6399999999999997,0.0,3.6399999999999997,12.554904809543535,-8.914904809543534,Fall,PRODUCE_PRIORITY
416.0,family_house,21.246761985381365,10.08,0.0,10.08,21.246761985381365,-11.166761985381365,Fall,PRODUCE_PRIORITY
416.0,luxury_house,27.04133343593992,18.0,0.0,18.0,27.04133343593992,-9.041333435939917,Fall,PRODUCE_PRIORITY
416.0,small_family,18.8323572143153,6.5,0.0,6.5,18.8323572143153,-12.332357214315302,Fall,PRODUCE_PRIORITY
417.0,apartment,13.6779402369988,3.6399999999999997,0.0,3.6399999999999997,13.6779402369988,-10.037940236998802,Fall,PRODUCE_PRIORITY
417.0,family_house,23.147283477997973,10.08,0.0,10.08,23.147283477997973,-13.067283477997975,Fall,PRODUCE_PRIORITY
417.0,luxury_house,29.460178971997422,18.0,0.0,18.0,29.460178971997422,-11.46017897199742,Fall,PRODUCE_PRIORITY
417.0,small_family,20.516910355498204,6.5,0.0,6.5,20.516910355498204,-14.016910355498204,Fall,PRODUCE_PRIORITY
418.0,apartment,13.816728758527319,3.6399999999999997,0.0,3.6399999999999997,13.816728758527319,-10.176728758527318,Fall,PRODUCE_PRIORITY
418.0,family_house,23.38215636058469,10.08,0.0,10.08,23.38215636058469,-13.302156360584691,Fall,PRODUCE_PRIORITY
418.0,luxury_house,29.75910809528961,18.0,0.0,18.0,29.75910809528961,-11.759108095289609,Fall,PRODUCE_PRIORITY
418.0,small_family,20.725093137790974,6.5,0.0,6.5,20.725093137790974,-14.225093137790976,Fall,PRODUCE_PRIORITY
419.0,apartment,14.470789883198446,3.6399999999999997,0.0,3.6399999999999997,14.470789883198446,-10.830789883198445,Fall,PRODUCE_PRIORITY
419.0,family_house,24.489029033105062,10.08,0.0,10.08,24.489029033105062,-14.409029033105064,Fall,PRODUCE_PRIORITY
419.0,luxury_house,31.167855133042806,18.0,0.0,18.0,31.167855133042806,-13.167855133042806,Fall,PRODUCE_PRIORITY
419.0,small_family,21.706184824797667,6.5,0.0,6.5,21.706184824797667,-15.206184824797669,Fall,PRODUCE_PRIORITY
420.0,apartment,14.4585088398397,3.6399999999999997,0.0,3.6399999999999997,14.4585088398397,-10.818508839839701,Fall,PRODUCE_PRIORITY
420.0,family_house,24.46824572895949,10.08,0.0,10.08,24.46824572895949,-14.388245728959493,Fall,PRODUCE_PRIORITY
420.0,luxury_house,31.141403655039355,18.0,0.0,18.0,31.141403655039355,-13.141403655039355,Fall,PRODUCE_PRIORITY
420.0,small_family,21.68776325975955,6.5,0.0,6.5,21.68776325975955,-15.18776325975955,Fall,PRODUCE_PRIORITY
421.0,apartment,15.00182917628897,3.6399999999999997,0.0,3.6399999999999997,15.00182917628897,-11.36182917628897,Fall,PRODUCE_PRIORITY
421.0,family_house,25.387710913719793,10.08,0.0,10.08,25.387710913719793,-15.307710913719793,Fall,PRODUCE_PRIORITY
421.0,luxury_house,32.311632072007015,18.0,0.0,18.0,32.311632072007015,-14.311632072007011,Fall,PRODUCE_PRIORITY
421.0,small_family,22.502743764433454,6.5,0.0,6.5,22.502743764433454,-16.002743764433454,Fall,PRODUCE_PRIORITY
422.0,apartment,16.411080229484277,3.6399999999999997,0.0,3.6399999999999997,16.411080229484277,-12.771080229484276,Fall,PRODUCE_PRIORITY
422.0,family_house,27.772597311434932,10.08,0.0,10.08,27.772597311434932,-17.692597311434934,Fall,PRODUCE_PRIORITY
422.0,luxury_house,35.34694203273536,18.0,0.0,18.0,35.34694203273536,-17.346942032735363,Fall,PRODUCE_PRIORITY
422.0,small_family,24.616620344226416,6.5,0.0,6.5,24.616620344226416,-18.116620344226416,Fall,PRODUCE_PRIORITY
423.0,apartment,17.14420352060681,3.6399999999999997,0.0,3.6399999999999997,17.14420352060681,-13.50420352060681,Fall,PRODUCE_PRIORITY
423.0,family_house,29.013267496411526,10.08,0.0,10.08,29.013267496411526,-18.933267496411528,Fall,PRODUCE_PRIORITY
423.0,luxury_house,36.92597681361467,18.0,0.0,18.0,36.92597681361467,-18.925976813614668,Fall,PRODUCE_PRIORITY
423.0,small_family,25.716305280910216,6.5,0.0,6.5,25.716305280910216,-19.216305280910216,Fall,PRODUCE_PRIORITY
424.0,apartment,12.960411360376842,3.6399999999999997,0.0,3.6399999999999997,12.960411360376842,-9.320411360376841,Fall,PRODUCE_PRIORITY
424.0,family_house,21.93300384063773,10.08,0.0,10.08,21.93300384063773,-11.853003840637731,Fall,PRODUCE_PRIORITY
424.0,luxury_house,27.914732160811656,18.0,0.0,18.0,27.914732160811656,-9.914732160811656,Fall,PRODUCE_PRIORITY
424.0,small_family,19.44061704056526,6.5,0.0,6.5,19.44061704056526,-12.940617040565263,Fall,PRODUCE_PRIORITY
425.0,apartment,8.171368230273476,3.6399999999999997,0.0,3.6399999999999997,8.171368230273476,-4.531368230273477,Fall,PRODUCE_PRIORITY
425.0,family_house,13.828469312770498,10.08,0.0,10.08,13.828469312770498,-3.748469312770498,Fall,PRODUCE_PRIORITY
425.0,luxury_house,17.599870034435178,18.0,0.0,18.0,17.599870034435178,0.4001299655648207,Fall,PRODUCE_PRIORITY
425.0,small_family,12.257052345410216,6.5,0.0,6.5,12.257052345410216,-5.757052345410216,Fall,PRODUCE_PRIORITY
426.0,apartment,5.892488554157272,22.451902910539783,0.0,22.451902910539783,5.892488554157272,16.559414356382508,Fall,PRODUCE_PRIORITY
426.0,family_house,9.971903707035382,29.289920883345754,0.0,29.289920883345754,9.971903707035382,19.31801717631037,Fall,PRODUCE_PRIORITY
426.0,luxury_house,12.691513808954124,33.18260107305833,0.0,33.18260107305833,12.691513808954124,20.491087264104205,Fall,PRODUCE_PRIORITY
426.0,small_family,8.838732831235907,29.371918013917096,0.0,29.371918013917096,8.838732831235907,20.533185182681187,Fall,PRODUCE_PRIORITY
427.0,apartment,0.0,25.189199123847136,0.0,25.189199123847136,0.0,25.189199123847136,Fall,PRODUCE_PRIORITY
427.0,family_house,0.0,26.46319029032848,0.0,26.46319029032848,0.0,26.46319029032848,Fall,PRODUCE_PRIORITY
