time,household_type,generation_kwh,load_kwh,self_consumed_kwh,grid_import,grid_export,net_load_kwh,season,strategy
627.0,apartment,2.926057740581627,3.6399999999999997,0.0,3.6399999999999997,2.926057740581627,0.713942259418373,Summer,PRODUCE_PRIORITY
627.0,family_house,4.539140853979189,10.08,0.0,10.08,4.539140853979189,5.54085914602081,Summer,PRODUCE_PRIORITY
627.0,luxury_house,6.302278210483503,18.0,0.0,18.0,6.302278210483503,11.697721789516496,Summer,PRODUCE_PRIORITY
627.0,small_family,4.3890866108724405,6.5,0.0,6.5,4.3890866108724405,2.1109133891275595,Summer,PRODUCE_PRIORITY
628.0,apartment,3.121050782134428,3.6399999999999997,0.0,3.6399999999999997,3.121050782134428,0.5189492178655715,Summer,PRODUCE_PRIORITY
628.0,family_house,4.841630059464946,10.08,0.0,10.08,4.841630059464946,5.238369940535054,Summer,PRODUCE_PRIORITY
628.0,luxury_house,6.722263223058768,18.0,0.0,18.0,6.722263223058768,11.277736776941232,Summer,PRODUCE_PRIORITY
628.0,small_family,4.681576173201642,6.5,0.0,6.5,4.681576173201642,1.818423826798358,Summer,PRODUCE_PRIORITY
629.0,apartment,3.1789513921642008,3.6399999999999997,0.0,3.6399999999999997,3.1789513921642008,0.46104860783579876,Summer,PRODUCE_PRIORITY
629.0,family_house,4.931450236562414,10.08,0.0,10.08,4.931450236562414,5.148549763437585,Summer,PRODUCE_PRIORITY
629.0,luxury_house,6.846972229276741,18.0,0.0,18.0,6.846972229276741,11.15302777072326,Summer,PRODUCE_PRIORITY
629.0,small_family,4.768427088246301,6.5,0.0,6.5,4.768427088246301,1.7315729117536987,Summer,PRODUCE_PRIORITY
630.0,apartment,11.700571946945836,3.6399999999999997,0.0,3.6399999999999997,11.700571946945836,-8.060571946945837,Summer,PRODUCE_PRIORITY
630.0,family_house,18.150887251031364,10.08,0.0,10.08,18.150887251031364,-8.070887251031362,Summer,PRODUCE_PRIORITY
630.0,luxury_house,25.201231885729495,18.0,0.0,18.0,25.201231885729495,-7.201231885729495,Summer,PRODUCE_PRIORITY
630.0,small_family,17.550857920418753,6.5,0.0,6.5,17.550857920418753,-11.050857920418753,Summer,PRODUCE_PRIORITY
631.0,apartment,11.607469777185907,3.6399999999999997,0.0,3.6399999999999997,11.607469777185907,-7.967469777185906,Summer,PRODUCE_PRIORITY
631.0,family_house,18.006459526147367,10.08,0.0,10.08,18.006459526147367,-7.926459526147369,Summer,PRODUCE_PRIORITY
631.0,luxury_house,25.000704135477342,18.0,0.0,18.0,25.000704135477342,-7.00070413547734,Summer,PRODUCE_PRIORITY
631.0,small_family,17.41120466577886,6.5,0.0,6.5,17.41120466577886,-10.91120466577886,Summer,PRODUCE_PRIORITY
632.0,apartment,11.740652204004398,3.6399999999999997,0.0,3.6399999999999997,11.740652204004398,-8.1006522040044,Summer,PRODUCE_PRIORITY
