wealth_level,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh,self_consumed_kwh,battery_charge_kwh,battery_discharge_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,avg_soc_kwh,season,strategy
high,790.920743871478,778.4399178939599,36.55580319047619,14.64426866921542,741.8841147034836,368.6373801104817,334.2450196117029,14.237010590563264,0.9380150502226913,0.9531033194890018,5.400235197584649,Spring,LOAD_PRIORITY
low,425.11390965618,381.2051899942933,25.112457928067514,49.40921430733452,356.0927320662258,221.86279434961122,202.25083106699154,-25.63394943055043,0.8378978046919777,0.9348622555537183,3.5092898410136124,Spring,LOAD_PRIORITY
luxury,1008.2905706072171,1260.9084158869111,277.7325092937736,0.0,983.1759065931377,332.62272951674714,307.50806550266765,208.2993819703302,0.9750935746063014,0.7798123806635783,3.408164014598214,Spring,LOAD_PRIORITY
middle,643.9375604539242,540.1461834439741,19.663869462590075,97.30729201166979,520.4823139813841,283.7441482773149,257.5961938164444,-72.82866071356025,0.8083031650118623,0.9636301170739558,4.75497648725363,Spring,LOAD_PRIORITY
