household_id,household_type,wealth_level,generation_kwh,consumption_kwh,self_consumed_kwh,grid_import_kwh,grid_export_kwh,net_cost,self_consumption_ratio,self_sufficiency_ratio,season,strategy
1,apartment,low,433.0544753198197,372.63828983848623,360.8442527420068,11.79403709647945,52.71512770223672,-38.59808710965346,0.8332537205059846,0.9683499054764572,Spring,LOAD_PRIORITY
2,small_family,middle,643.6338297352474,544.4985793004424,526.2247638744393,18.273815426003146,91.31652128849261,-68.479507590141,0.8175840665349998,0.9664391862151764,Spring,LOAD_PRIORITY
3,family_house,high,793.9332047530029,778.5133944668078,748.6082269213553,29.905167545452493,8.421260872496298,14.849740873842702,0.9429108424231375,0.9615868297732576,Spring,LOAD_PRIORITY
4,luxury_house,luxury,1010.4604424129127,1265.8884471037802,985.6532699506333,280.2351771531469,0.0,210.17638286486016,0.9754496352147725,0.7786256934453462,Spring,LOAD_PRIORITY
5,apartment,low,390.22500476556684,399.17324287981296,340.1153275101171,59.057915369695934,31.269437750438584,16.150942551877225,0.8715877336318982,0.8520494135738511,Spring,LOAD_PRIORITY
6,small_family,middle,649.5817129797294,548.4748498479305,527.0806630596564,21.394186788274112,94.9913411449709,-69.44656693926824,0.8114154886563198,0.9609933130129744,Spring,LOAD_PRIORITY
7,family_house,high,793.9332047530029,770.1764988736905,732.7600076573395,37.416491216351,25.71691797720581,4.917142232778016,0.9229491892649903,0.9514182901308089,Spring,LOAD_PRIORITY
8,luxury_house,luxury,1010.4604424129127,1260.8876497342053,983.1154929824443,277.7721567517611,0.0,208.32911756382083,0.9729381297053347,0.779701104368565,Spring,LOAD_PRIORITY
9,apartment,low,433.0544753198197,398.1435376333093,372.09861272027,26.044924913039246,41.254091640373396,-17.594988791556624,0.8592420444228581,0.9345840822436589,Spring,LOAD_PRIORITY
10,small_family,middle,604.6248179791025,539.084038220973,494.58269723690864,44.50134098406433,87.92775396583053,-45.75897283119923,0.8179993320320549,0.9174500860182712,Spring,LOAD_PRIORITY
11,family_house,high,793.9332047530029,779.3141410270159,746.0092480147326,33.30489301228309,13.800740308032987,12.558003481982627,0.9396372938537321,0.9572638410379766,Spring,LOAD_PRIORITY
12,luxury_house,luxury,1010.4604424129127,1262.741665024636,985.6532699506333,277.0883950740027,0.0,207.81629630550202,0.9754496352147725,0.7805660470793155,Spring,LOAD_PRIORITY
13,apartment,low,433.0544753198197,377.14655148493455,360.1391939439768,17.0073575409577,52.49520477655591,-34.49016614318205,0.8316256140246711,0.9549051755239578,Spring,LOAD_PRIORITY
14,small_family,middle,649.5817129797294,543.4992465510675,524.1369520254314,19.36229452563606,98.1969821734718,-73.85556306189757,0.8068837862154955,0.9643747536937628,Spring,LOAD_PRIORITY
15,family_house,high,793.9332047530029,775.1846570737682,742.0697775613085,33.114879512459765,17.342874911480692,9.2275722140122,0.9346753267388163,0.9572813016740236,Spring,LOAD_PRIORITY
16,luxury_house,luxury,1010.4604424129127,1247.225291469742,985.6118220637597,261.6134694059824,0.0,196.2101020544868,0.9754086164028192,0.7902436142088697,Spring,LOAD_PRIORITY
17,apartment,low,433.0544753198197,385.97148845534264,363.2124516387829,22.75903681655974,50.578175037360936,-28.451079921205043,0.8387223140242183,0.941034409283335,Spring,LOAD_PRIORITY
18,small_family,middle,649.5817129797294,539.2926911234604,525.3600816769008,13.932609446559603,97.07341962757278,-76.9166205798958,0.8087667358537461,0.9741650319466874,Spring,LOAD_PRIORITY
19,family_house,high,793.9332047530029,763.751679370723,740.9860314538698,22.76564791685304,18.270140682808822,0.6311093231118399,0.9333102923745263,0.9701923432291365,Spring,LOAD_PRIORITY
20,luxury_house,luxury,1010.4604424129127,1269.8134342120163,985.6485776831539,284.16485652886234,0.0,213.12364239664674,0.9754449915223701,0.776215269997359,Spring,LOAD_PRIORITY
21,apartment,low,433.0544753198197,385.1977395660457,360.85272458336067,24.345014982684994,53.72842544532801,-30.096821663781462,0.8332732834982561,0.9367986556460286,Spring,LOAD_PRIORITY
22,small_family,middle,649.5817129797294,534.0358791754903,522.1209925884334,11.914886587056872,100.47187669663529,-81.4885240866791,0.8037803130161801,0.9776889773671151,Spring,LOAD_PRIORITY
23,family_house,high,793.9332047530029,778.1383152471731,749.7457302772395,28.392584969933367,12.643598174624287,9.915200370288167,0.9443435868266647,0.9635121617666202,Spring,LOAD_PRIORITY
24,luxury_house,luxury,1010.4604424129127,1252.2289159358959,985.6532699506333,266.57564598526255,0.0,199.93173448894692,0.9754496352147725,0.7871190781551086,Spring,LOAD_PRIORITY
25,apartment,low,433.0544753198197,364.1238770643678,354.2807770182919,9.84310004607592,60.40615504002662,-46.98321450146702,0.8180974847486524,0.9729677160272138,Spring,LOAD_PRIORITY
26,small_family,middle,627.1125083893705,534.5358683217202,498.4345685304812,36.10129979123894,101.87729951251808,-64.61359471783706,0.7948088450836737,0.932462343631708,Spring,LOAD_PRIORITY
27,family_house,high,793.9332047530029,792.2406888426856,746.737654361921,45.50303448076449,13.145810889007521,22.2960460604666,0.9405547593821011,0.9425641283998731,Spring,LOAD_PRIORITY
28,luxury_house,luxury,1010.4604424129127,1264.422183224078,983.7056189320269,280.7165642920512,0.0,210.5374232190384,0.9735221465800313,0.777988263717212,Spring,LOAD_PRIORITY
29,apartment,low,433.0544753198197,376.8928224928628,358.8260418888649,18.066780603997934,54.79231950359588,-35.76300210023784,0.8285933117856926,0.9520638772463224,Spring,LOAD_PRIORITY
30,small_family,middle,649.5817129797294,552.0103885965201,532.0707896720817,19.93959892443831,93.18266943912755,-68.90970330188607,0.8190975500701715,0.9638782179894574,Spring,LOAD_PRIORITY
31,family_house,high,757.783674174703,783.5511491071145,713.69187544221,69.85927366490453,8.809809212103797,44.46562695778498,0.9418147945975306,0.9108427398204805,Spring,LOAD_PRIORITY
32,luxury_house,luxury,1010.4604424129127,1252.1528651187969,985.6532699506333,266.49959516816347,0.0,199.87469637612259,0.9754496352147725,0.7871668846575857,Spring,LOAD_PRIORITY
33,apartment,low,433.0544753198197,372.40894988931933,355.5079058862873,16.90104400303212,56.76204859500167,-38.41006073322742,0.8209311441100738,0.9546169768259999,Spring,LOAD_PRIORITY
34,small_family,middle,649.5817129797294,521.2504545465961,511.7142368779306,9.536217668665552,112.76212901446829,-94.3337528615223,0.7877596099967471,0.9817051139514872,Spring,LOAD_PRIORITY
35,family_house,high,793.9332047530029,782.3876944540953,745.7160770313591,36.67161742273615,13.945496322862452,14.952766376475903,0.9392680298128551,0.9531285861438255,Spring,LOAD_PRIORITY
36,luxury_house,luxury,984.4219807445663,1282.7640002889825,960.6975481807333,322.0664521082492,0.0,241.54983908118692,0.9759001393427957,0.7489277435009918,Spring,LOAD_PRIORITY
37,apartment,low,391.60087051042444,387.97080637066654,324.78315747624316,63.187648894423454,48.26808146099942,3.9494633559181125,0.8293729200675958,0.8371329804798405,Spring,LOAD_PRIORITY
38,small_family,middle,649.5817129797294,538.1485969095108,522.3586919970278,15.789904912482957,101.08242644876327,-79.13175511952473,0.804146239894731,0.9706588384636482,Spring,LOAD_PRIORITY
39,family_house,high,793.9332047530029,781.9842678965704,749.855099769823,32.12916812674733,9.587411260090093,15.468205960979414,0.9444813433683091,0.9589132806812465,Spring,LOAD_PRIORITY
40,luxury_house,luxury,1010.4604424129127,1254.9524531618024,985.412199571733,269.54025359006937,0.0,202.15519019255203,0.9752110604336315,0.7852187523830297,Spring,LOAD_PRIORITY
41,apartment,low,433.0544753198197,359.4969541293238,344.4113511097819,15.085603019541836,66.07051121303297,-48.1492578270733,0.7953072205417736,0.958036910059285,Spring,LOAD_PRIORITY
42,small_family,middle,649.5817129797294,544.8818933293189,529.872251638476,15.009641690843047,90.90494373726429,-70.55721809540557,0.8157130058478277,0.9724534034355014,Spring,LOAD_PRIORITY
43,family_house,high,793.9332047530029,776.2944840876303,742.1350668231017,34.15941726452847,19.463861158390063,8.102087905845295,0.9347575619462649,0.9559968311449801,Spring,LOAD_PRIORITY
44,luxury_house,luxury,1010.4604424129127,1268.7196818450886,985.6532699506333,283.0664118944554,0.0,212.29980892084157,0.9754496352147725,0.776888136958044,Spring,LOAD_PRIORITY
45,apartment,low,433.0544753198197,400.53128774030677,379.91405640948403,20.61723133082274,32.53955814809648,-13.82267883516978,0.8772892974467233,0.9485252913770114,Spring,LOAD_PRIORITY
46,small_family,middle,649.5817129797294,549.6784808408465,532.2271096416976,17.451371199149005,90.3879696561649,-68.26064429118667,0.8193381971919921,0.968251674738197,Spring,LOAD_PRIORITY
47,family_house,high,793.9332047530029,779.7420442802443,744.2945811275438,35.44746315270051,14.583302261482192,13.460625329191407,0.9374775820833668,0.954539500065793,Spring,LOAD_PRIORITY
48,luxury_house,luxury,1010.4604424129127,1249.1044035239102,985.6532699506333,263.4511335732767,0.0,197.58835017995753,0.9754496352147725,0.7890879794915127,Spring,LOAD_PRIORITY
49,apartment,low,414.11019705615166,375.9719223810342,354.2196639334676,21.752258447566597,41.44064968230214,-20.982390878396977,0.8553753721873137,0.9421439284353754,Spring,LOAD_PRIORITY
50,small_family,middle,649.5817129797294,532.5094180077866,520.0862829385276,12.423135069259045,104.81946344642695,-85.02016579983997,0.8006479747602703,0.9766705814974386,Spring,LOAD_PRIORITY
