season,strategy,num_households,total_generation_kwh,total_consumption_kwh,total_grid_import_kwh,total_grid_export_kwh,total_self_consumed_kwh,total_unmet_load_kwh,total_curtailed_kwh,avg_self_consumption_ratio,avg_self_sufficiency_ratio,avg_net_cost_per_house,total_net_cost
Fall,PRODUCE_PRIORITY,50,35460.454302941376,36576.77974839506,36286.4826591916,35460.454302941376,290.2970892034572,0.0,0.0,0.008196423928080468,0.00843422457946033,-93.99093756507074,-4699.546878253537
