time,generation_kw,load_kw,generation_kwh,load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,net_load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,total_soc_kwh
376.0,78.4957046656606,38.22,78.4957046656606,38.22,6.610099061080795,68.79932076275203,31.609900938919203,38.22,-40.2757046656606,0.0,3.0862848418277693,0.0,0.0,421.9977097675099
377.0,57.506379073611484,38.22,57.506379073611484,38.22,7.62,42.24788627972532,30.599999999999998,38.22,-19.286379073611485,0.0,7.638492793886166,0.0,0.0,429.8223417253053
378.0,46.858166581587525,119.48640209579114,46.858166581587525,119.48640209579114,13.885214086205018,32.59209803059156,105.60118800958612,119.48640209579114,72.62823551420361,0.0,0.3808544647909515,0.0,0.0,349.4284948653675
379.0,0.0,109.16211515499809,0.0,109.16211515499809,0.0,0.0,109.00841371205193,109.00841371205193,109.16211515499809,0.15370144294616273,0.0,0.0,0.0,234.5235377146961
380.0,0.0,121.76775238104291,0.0,121.76775238104291,0.0,0.0,96.5110593997923,96.5110593997923,121.76775238104291,25.256692981250616,0.0,0.0,0.0,132.79194868164717
381.0,0.0,118.84275079034944,0.0,118.84275079034944,0.0,0.0,72.78673433886411,72.78673433886411,118.84275079034944,46.056016451485334,0.0,0.0,0.0,56.067994029513635
382.0,11.619530983424331,38.22,11.619530983424331,38.22,0.0,11.619530983424331,18.134141898972835,18.134141898972835,26.600469016575666,20.085858101027164,0.0,0.0,0.0,47.976185066853695
383.0,29.268725600201044,38.22,29.268725600201044,38.22,0.0,29.268725600201044,27.060089717921624,27.060089717921624,8.951274399798955,11.159910282078373,0.0,0.0,0.0,47.21909713327606
384.0,0.0,38.22,0.0,38.22,0.0,0.0,10.70537125584966,10.70537125584966,38.22,27.51462874415034,0.0,0.0,0.0,35.93464501121536
385.0,13.8928714352091,38.22,13.8928714352091,38.22,0.0,13.8928714352091,17.484431461479844,17.484431461479844,24.3271285647909,20.73556853852016,0.0,0.0,0.0,30.684371099967013
386.0,14.84520680991576,38.22,14.84520680991576,38.22,0.0,14.84520680991576,17.79890539321417,17.79890539321417,23.374793190084244,20.42109460678583,0.0,0.0,0.0,26.006077223169292
387.0,11.764103348448653,38.22,11.764103348448653,38.22,0.0,11.764103348448653,15.043944565832975,15.043944565832975,26.455896651551345,23.176055434167022,0.0,0.0,0.0,21.308775645934283
388.0,16.26733130520747,38.22,16.26733130520747,38.22,0.0,16.26733130520747,17.278320510163557,17.278320510163557,21.952668694792525,20.941679489836442,0.0,0.0,0.0,18.5283721741991
389.0,13.746106492698184,38.22,13.746106492698184,38.22,0.0,13.746106492698184,14.995455662317138,14.995455662317138,24.473893507301817,23.224544337682865,0.0,0.0,0.0,15.762475668715288
390.0,69.90787440586655,38.22,69.90787440586655,38.22,0.0,69.90787440586655,38.22,38.22,-31.68787440586656,0.0,0.0,0.0,0.0,41.79549112922872
391.0,72.51047493409106,38.22,72.51047493409106,38.22,0.0,72.51047493409106,36.999473166694784,36.999473166694784,-34.290474934091066,1.220526833305215,0.0,0.0,0.0,71.58409848856525
392.0,76.29460213755074,38.22,76.29460213755074,38.22,0.0,76.29460213755074,36.72,36.72,-38.07460213755074,1.5,0.0,0.0,0.0,105.25723470740769
393.0,78.93805334885326,38.22,78.93805334885326,38.22,0.0,78.93805334885326,36.72,36.72,-40.71805334885325,1.5,0.0,0.0,0.0,141.43816893962423
394.0,83.85255128505827,38.22,83.85255128505827,38.22,0.0,83.85255128505827,36.72,36.72,-45.63255128505827,1.5,0.0,0.0,0.0,182.2814052822222
395.0,88.99490140107397,38.22,88.99490140107397,38.22,0.0,88.99490140107397,36.72,36.72,-50.77490140107398,1.5,0.0,0.0,0.0,228.0031032926124
396.0,94.51222266890113,38.22,94.51222266890113,38.22,0.14573086963244508,94.36649179926869,36.574269130367554,36.72,-56.29222266890113,1.5,0.0,0.0,0.0,278.9743532222169
397.0,99.70495403620902,38.22,99.70495403620902,38.22,1.2714443055891864,97.23757465860741,35.448555694410814,36.72,-61.48495403620902,1.5,1.1959350720124222,0.0,0.0,333.8559576578877
398.0,100.79009031136225,38.22,100.79009031136225,38.22,2.5207232785149842,93.57767247360393,34.19927672148501,36.72,-62.57009031136226,1.5,4.691694559243336,0.0,0.0,386.5823296806142
399.0,104.46290442321657,38.22,104.46290442321657,38.22,7.454160550333651,86.16209443368341,29.26583944966635,36.72,-66.24290442321657,1.5,10.846649439199505,0.0,0.0,437.473966162316
400.0,82.39796820812627,38.22,82.39796820812627,38.22,10.14,55.282676952381486,26.58,36.72,-44.17796820812628,1.5,16.97529125574479,0.0,0.0,461.90193838947056
401.0,63.65172997691334,38.22,63.65172997691334,38.22,10.14,37.84697458086739,26.58,36.72,-25.431729976913335,1.5,15.664755396045948,0.0,0.0,469.78895098698996
402.0,54.35613343202256,103.48999579940404,54.35613343202256,103.48999579940404,21.5445245830054,32.31986312174314,80.22543306632748,101.7699576493329,49.13386236738149,1.7200381500711586,0.4917457272740128,0.0,0.0,415.88523373820607
403.0,0.0,108.6611468817247,0.0,108.6611468817247,0.0,0.0,104.58021282274477,104.58021282274477,108.6611468817247,4.08093405897993,0.0,0.0,0.0,305.64801016986587
404.0,0.20175448594456835,104.63090131523491,0.20175448594456835,104.63090131523491,0.0,0.20175448594456835,98.4327205840443,98.4327205840443,104.42914682929033,6.198180731190597,0.0,0.0,0.0,202.08221350348177
405.0,4.929010512151483,103.39939128372187,4.929010512151483,103.39939128372187,0.0,4.929010512151483,80.34792838066883,80.34792838066883,98.47038077157039,23.051462903053046,0.0,0.0,0.0,122.06413046594264
406.0,6.752754349015166,38.22,6.752754349015166,38.22,0.0,6.752754349015166,23.001876923319404,23.001876923319404,31.467245650984832,15.218123076680593,0.0,0.0,0.0,104.22424855383946
407.0,25.086148891240377,38.22,25.086148891240377,38.22,0.0,25.086148891240377,28.031000447545296,28.031000447545296,13.133851108759623,10.188999552454705,0.0,0.0,0.0,98.47579018355351
408.0,0.0,38.22,0.0,38.22,0.0,0.0,17.226709188069947,17.226709188069947,38.22,20.993290811930052,0.0,0.0,0.0,80.3172443090032
409.0,15.895769295986092,38.22,15.895769295986092,38.22,0.0,15.895769295986092,22.983564715346454,22.983564715346454,22.324230704013907,15.236435284653545,0.0,0.0,0.0,71.17049073297794
410.0,15.894954507393585,38.22,15.894954507393585,38.22,0.0,15.894954507393585,22.446896908975024,22.446896908975024,22.325045492606414,15.773103091024975,0.0,0.0,0.0,62.58866171896351
411.0,18.80521180253652,38.22,18.80521180253652,38.22,0.0,18.80521180253652,22.26838341258528,22.26838341258528,19.41478819746348,15.951616587414719,0.0,0.0,0.0,56.95591494110479
412.0,20.697645054770124,38.22,20.697645054770124,38.22,0.0,20.697645054770124,22.861497937956926,22.861497937956926,17.522354945229875,15.358502062043074,0.0,0.0,0.0,52.493290377814134
413.0,20.95906586372164,38.22,20.95906586372164,38.22,0.0,20.95906586372164,22.644964206247074,22.644964206247074,17.260934136278358,15.575035793752924,0.0,0.0,0.0,48.50691796389162
414.0,76.44292998953141,38.22,76.44292998953141,38.22,0.0,76.44292998953141,36.72,36.72,-38.222929989531416,1.5,0.0,0.0,0.0,82.32077033854384
415.0,72.84219796027519,38.22,72.84219796027519,38.22,0.0,72.84219796027519,36.72,36.72,-34.62219796027518,1.5,0.0,0.0,0.0,112.71866837628515
416.0,77.42191299218513,38.22,77.42191299218513,38.22,0.0,77.42191299218513,36.72,36.72,-39.20191299218513,1.5,0.0,0.0,0.0,147.4612655746303
417.0,84.34729812815928,38.22,84.34729812815928,38.22,0.0,84.34729812815928,36.72,36.72,-46.12729812815928,1.5,0.0,0.0,0.0,188.7738599840414
418.0,85.20316067758513,38.22,85.20316067758513,38.22,0.0,85.20316067758513,36.72,36.72,-46.983160677585126,1.5,0.0,0.0,0.0,230.89839689951975
419.0,89.23653761305708,38.22,89.23653761305708,38.22,0.23065654379999168,89.00588106925709,36.48934345620001,36.72,-51.01653761305708,1.5,0.0,0.0,0.0,276.8736444829435
420.0,89.16080451234481,38.22,89.16080451234481,38.22,2.8085102540307103,84.95200758812814,33.91148974596929,36.72,-50.94080451234482,1.5,1.400286670185967,0.0,0.0,321.72034640209193
421.0,92.51127992044864,38.22,92.51127992044864,38.22,4.793862212596645,79.01667794788838,31.926137787403352,36.72,-54.291279920448645,1.5,8.700739759963616,0.0,0.0,363.0290449385023
422.0,101.20166141515304,38.22,101.20166141515304,38.22,6.1838111296779665,78.90809898998685,30.536188870322032,36.72,-62.98166141515304,1.5,16.109751295488223,0.0,0.0,405.69987123411886
423.0,105.72258837707533,38.22,105.72258837707533,38.22,8.820828907948806,76.22368430912276,27.89917109205119,36.72,-67.50258837707533,1.5,20.678075160003765,0.0,0.0,448.60369896018904
424.0,79.92253672232385,38.22,79.92253672232385,38.22,10.98,50.398120592276754,25.74,36.72,-41.702536722323856,1.5,18.5444161300471,0.0,0.0,469.28321189497296
425.0,50.390104086686435,38.22,50.390104086686435,38.22,10.98,28.80931106827187,25.74,36.72,-12.170104086686438,1.5,10.600793018414567,0.0,0.0,469.4817818095396
426.0,36.33701275063651,117.48599131427244,36.33701275063651,117.48599131427244,15.562213360979461,20.774799389657048,100.33055462246296,115.89276798344241,81.14897856363594,1.593223330830027,0.0,0.0,0.0,383.4327965058846
427.0,0.0,119.82887110260663,0.0,119.82887110260663,0.0,0.0,117.55524268736411,117.55524268736411,119.82887110260663,2.27362841524251,0.0,0.0,0.0,259.5186905772433
428.0,0.0,122.40853895776118,0.0,122.40853895776118,0.0,0.0,111.75258101642014,111.75258101642014,122.40853895776118,10.655957941341049,0.0,0.0,0.0,141.72112710578259
429.0,0.0,110.83591595285459,0.0,110.83591595285459,0.0,0.0,75.05313007591047,75.05313007591047,110.83591595285459,35.78278587694411,0.0,0.0,0.0,62.60818158419484
430.0,9.999827876645574,38.22,9.999827876645574,38.22,0.0,9.999827876645574,21.122258419724773,21.122258419724773,28.220172123354423,17.09774158027523,0.0,0.0,0.0,49.830035963148724
431.0,22.5039399456219,38.22,22.5039399456219,38.22,0.0,22.5039399456219,25.864167009393434,25.864167009393434,15.716060054378097,12.355832990606567,0.0,0.0,0.0,43.91592208566907
432.0,0.0,38.22,0.0,38.22,0.0,0.0,13.591904347743974,13.591904347743974,38.22,24.628095652256025,0.0,0.0,0.0,29.588796926330318
433.0,1.8948844861072593,38.22,1.8948844861072593,38.22,0.0,1.8948844861072593,12.16549488880937,12.16549488880937,36.32511551389274,26.05450511119063,0.0,0.0,0.0,18.562884619443814
434.0,1.8118347096117704,38.22,1.8118347096117704,38.22,0.0,1.8118347096117704,9.030740814094075,9.030740814094075,36.408165290388226,29.18925918590592,0.0,0.0,0.0,10.76250530355387
435.0,0.34368887441087503,38.22,0.34368887441087503,38.22,0.0,0.34368887441087503,3.6476303050319405,3.6476303050319405,37.876311125589126,34.57236969496806,0.0,0.0,0.0,7.243617256381355
436.0,0.5931176746842317,38.22,0.5931176746842317,38.22,0.0,0.5931176746842317,2.5517484721018358,2.5517484721018358,37.62688232531577,35.668251527898164,0.0,0.0,0.0,5.116519025567366
