time,generation_kw,load_kw,generation_kwh,load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,net_load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,total_soc_kwh
406.0,6.949300213643466,38.22,6.949300213643466,38.22,0.0,6.949300213643466,22.84887225153423,22.84887225153423,31.270699786356534,15.371127748465769,0.0,0.0,0.0,74.57964319818
407.0,25.816307071026998,38.22,25.816307071026998,38.22,0.0,25.816307071026998,27.55389955925985,27.55389955925985,12.403692928973001,10.66610044074015,0.0,0.0,0.0,70.02678219154977
408.0,0.0,38.22,0.0,38.22,0.0,0.0,15.870000166957668,15.870000166957668,38.22,22.349999833042332,0.0,0.0,0.0,53.2983331932702
409.0,16.358432019777787,38.22,16.358432019777787,38.22,0.0,16.358432019777787,22.582288088488465,22.582288088488465,21.861567980222212,15.637711911511536,0.0,0.0,0.0,45.01348272015693
410.0,16.35759351592479,38.22,16.35759351592479,38.22,0.0,16.35759351592479,21.356377404389924,21.356377404389924,21.86240648407521,16.863622595610074,0.0,0.0,0.0,38.02006009567182
411.0,19.35255684460619,38.22,19.35255684460619,38.22,0.0,19.35255684460619,22.058985807878177,22.058985807878177,18.867443155393808,16.161014192121822,0.0,0.0,0.0,33.1272948733147
412.0,21.300071314160522,38.22,21.300071314160522,38.22,0.0,21.300071314160522,22.888950971770633,22.888950971770633,16.919928685839476,15.331049028229366,0.0,0.0,0.0,29.20724400210378
413.0,21.569101044786304,38.22,21.569101044786304,38.22,0.0,21.569101044786304,23.046944795392683,23.046944795392683,16.650898955213695,15.173055204607316,0.0,0.0,0.0,25.37587703005504
414.0,78.66788013475686,38.22,78.66788013475686,38.22,0.0,78.66788013475686,38.22,38.22,-40.447880134756865,0.0,0.0,0.0,0.0,59.71936361639352
415.0,74.96234509425409,38.22,74.96234509425409,38.22,0.0,74.96234509425409,38.22,38.22,-36.742345094254084,0.0,0.0,0.0,0.0,90.54747099946609
416.0,79.67535744518011,38.22,79.67535744518011,38.22,0.0,79.67535744518011,38.22,38.22,-41.45535744518012,0.0,0.0,0.0,0.0,125.84673448336797
417.0,86.8023130424924,38.22,86.8023130424924,38.22,0.0,86.8023130424924,38.22,38.22,-48.5823130424924,0.0,0.0,0.0,0.0,167.90722170838762
418.0,87.6830863521926,38.22,87.6830863521926,38.22,0.0,87.6830863521926,38.22,38.22,-49.4630863521926,0.0,0.0,0.0,0.0,210.80328386168856
419.0,91.83385887414398,38.22,91.83385887414398,38.22,0.0,91.83385887414398,38.22,38.22,-53.613858874143986,0.0,0.0,0.0,0.0,257.63711458057173
420.0,91.7559214835981,38.22,91.7559214835981,38.22,0.27999999999999997,91.09857690036125,37.94,38.22,-53.535921483598095,0.0,0.37734458323684444,0.0,0.0,304.0685414865187
421.0,95.20391592644923,38.22,95.20391592644923,38.22,1.524684176124254,92.41156812120211,36.695315823875745,38.22,-56.98391592644923,0.0,1.2676636291228582,0.0,0.0,353.05759355553863
422.0,104.14723991788098,38.22,104.14723991788098,38.22,3.958564301998324,93.6722009640905,34.26143569800168,38.22,-65.927239917881,0.0,6.516474651792171,0.0,0.0,405.80812186410714
423.0,108.79975311154323,38.22,108.79975311154323,38.22,8.00239557081932,84.80305810451632,30.21760442918068,38.22,-70.57975311154323,0.0,15.99429943620758,0.0,0.0,454.40721490140135
424.0,82.24876440239149,38.22,82.24876440239149,38.22,10.504116241879132,54.164019391773394,27.715883758120867,38.22,-44.02876440239149,0.0,17.58062876873897,0.0,0.0,476.5766087736178
425.0,51.85675992288937,38.22,51.85675992288937,38.22,10.763612711485465,30.80472663572021,27.456387288514534,38.22,-13.63675992288937,0.0,10.288420575683693,0.0,0.0,476.8589650501372
426.0,37.394638901382685,116.73991387281878,37.394638901382685,116.73991387281878,15.321783040407757,22.07285586097493,101.41813083241102,116.73991387281878,79.34527497143608,0.0,0.0,0.0,0.0,390.89501825659806
427.0,0.0,110.01128960359786,0.0,110.01128960359786,0.0,0.0,110.01128960359786,110.01128960359786,110.01128960359786,0.0,0.0,0.0,0.0,274.93293709667427
428.0,0.0,118.90039158387412,0.0,118.90039158387412,0.0,0.0,106.31929439656443,106.31929439656443,118.90039158387412,12.581097187309682,0.0,0.0,0.0,162.86256059163398
429.0,0.0,110.69569665834352,0.0,110.69569665834352,0.0,0.0,68.92865208428002,68.92865208428002,110.69569665834352,41.7670445740635,0.0,0.0,0.0,90.20538171442155
430.0,9.999827876645574,38.22,9.999827876645574,38.22,0.0,9.999827876645574,21.781134387546327,21.781134387546327,28.220172123354423,16.43886561245367,0.0,0.0,0.0,76.73271984208746
431.0,22.5039399456219,38.22,22.5039399456219,38.22,0.0,22.5039399456219,26.296236049394125,26.296236049394125,15.716060054378097,11.923763950605874,0.0,0.0,0.0,70.36316520699295
432.0,0.0,38.22,0.0,38.22,0.0,0.0,14.511600888975908,14.511600888975908,38.22,23.708399111024093,0.0,0.0,0.0,55.06659477216357
433.0,1.8948844861072593,38.22,1.8948844861072593,38.22,0.0,1.8948844861072593,13.798776893981463,13.798776893981463,36.32511551389274,24.421223106018537,0.0,0.0,0.0,42.31905206604016
434.0,1.8118347096117704,38.22,1.8118347096117704,38.22,0.0,1.8118347096117704,11.880272207837852,11.880272207837852,36.408165290388226,26.339727792162147,0.0,0.0,0.0,31.515002927355415
435.0,0.34368887441087503,38.22,0.34368887441087503,38.22,0.0,0.34368887441087503,7.427701146154446,7.427701146154446,37.876311125589126,30.792298853845555,0.0,0.0,0.0,24.011570355271033
436.0,0.5931176746842317,38.22,0.5931176746842317,38.22,0.0,0.5931176746842317,6.540166671947577,6.540166671947577,37.62688232531577,31.67983332805242,0.0,0.0,0.0,17.680310200196654
437.0,10.304340748582204,38.22,10.304340748582204,38.22,0.0,10.304340748582204,12.432988201401336,12.432988201401336,27.915659251417797,25.787011798598666,0.0,0.0,0.0,14.350345886321758
438.0,66.26795752141757,38.22,66.26795752141757,38.22,0.0,66.26795752141757,38.22,38.22,-28.047957521417572,0.0,0.0,0.0,0.0,36.930232992266376
439.0,67.70892979176035,38.22,67.70892979176035,38.22,0.0,67.70892979176035,38.22,38.22,-29.488929791760352,0.0,0.0,0.0,0.0,60.87714642403912
440.0,69.53629989285892,38.22,69.53629989285892,38.22,0.0,69.53629989285892,38.22,38.22,-31.316299892858922,0.0,0.0,0.0,0.0,86.55765535008096
441.0,73.70519383200673,38.22,73.70519383200673,38.22,0.0,73.70519383200673,38.22,38.22,-35.48519383200673,0.0,0.0,0.0,0.0,116.19312432753634
442.0,78.449865177921,38.22,78.449865177921,38.22,0.0,78.449865177921,38.22,38.22,-40.22986517792099,0.0,0.0,0.0,0.0,150.32978376559944
443.0,84.08477574432412,38.22,84.08477574432412,38.22,0.0,84.08477574432412,38.22,38.22,-45.86477574432411,0.0,0.0,0.0,0.0,189.81218874401753
444.0,90.70240825563718,38.22,90.70240825563718,38.22,0.0,90.70240825563718,38.22,38.22,-52.48240825563718,0.0,0.0,0.0,0.0,235.5726311585544
445.0,97.56309228233725,38.22,97.56309228233725,38.22,0.0,97.56309228233725,38.22,38.22,-59.34309228233725,0.0,0.0,0.0,0.0,287.84168992242354
446.0,104.31328136459648,38.22,104.31328136459648,38.22,1.2550581608550104,102.41666795121137,36.96494183914499,38.22,-66.09328136459648,0.0,0.6415552525301101,0.0,0.0,346.0382023206059
447.0,104.75754356196208,38.22,104.75754356196208,38.22,3.826544690189561,95.09099586624527,34.393455309810435,38.22,-66.53754356196208,0.0,5.840003005527251,0.0,0.0,399.99555676649885
448.0,79.03374012285678,38.22,79.03374012285678,38.22,7.0600000000000005,63.81794582870867,31.16,38.22,-40.81374012285678,0.0,8.155794294148103,0.0,0.0,427.6930521264717
449.0,46.27823054515439,38.22,46.27823054515439,38.22,7.269642233889904,34.00820095707274,30.950357766110095,38.22,-8.058230545154398,0.0,5.000387354191752,0.0,0.0,427.3315227251958
450.0,44.73428166956632,114.73862044488459,44.73428166956632,114.73862044488459,12.024924661703599,32.19589353713754,102.71369578318098,114.73862044488459,70.00433877531826,0.0,0.5134634707251792,0.0,0.0,349.6054873335292
451.0,0.0,104.46992836941345,0.0,104.46992836941345,0.0,0.0,103.48909249443666,103.48909249443666,104.46992836941345,0.9808358749767896,0.0,0.0,0.0,240.5184055781105
452.0,0.0,113.76350168120118,0.0,113.76350168120118,0.0,0.0,98.14801840268662,98.14801840268662,113.76350168120118,15.615483278514564,0.0,0.0,0.0,137.06131024990685
453.0,0.0,115.22813749189686,0.0,115.22813749189686,0.0,0.0,78.83969420488073,78.83969420488073,115.22813749189686,36.38844328701614,0.0,0.0,0.0,53.95697567703995
454.0,3.4515326351533595,38.22,3.4515326351533595,38.22,0.0,3.4515326351533595,15.290809478311415,15.290809478311415,34.768467364846636,22.929190521688586,0.0,0.0,0.0,41.11345863430118
455.0,21.62410046384401,38.22,21.62410046384401,38.22,0.0,21.62410046384401,22.849875490773226,22.849875490773226,16.59589953615599,15.370124509226773,0.0,0.0,0.0,37.54199797901598
456.0,0.0,38.22,0.0,38.22,0.0,0.0,8.383022562782104,8.383022562782104,38.22,29.836977437217897,0.0,0.0,0.0,28.70551632069154
457.0,6.7920247056858765,38.22,6.7920247056858765,38.22,0.0,6.7920247056858765,10.740954787533209,10.740954787533209,31.427975294314123,27.47904521246679,0.0,0.0,0.0,23.827036261090566
458.0,12.343873375015617,38.22,12.343873375015617,38.22,0.0,12.343873375015617,14.406352867908993,14.406352867908993,25.87612662498438,23.813647132091006,0.0,0.0,0.0,20.351833485654552
459.0,14.282834130463081,38.22,14.282834130463081,38.22,0.0,14.282834130463081,15.463640573933418,15.463640573933418,23.937165869536916,22.75635942606658,0.0,0.0,0.0,17.60161129677638
460.0,16.41995654944838,38.22,16.41995654944838,38.22,0.0,16.41995654944838,17.002368715602834,17.002368715602834,21.800043450551616,21.217631284397164,0.0,0.0,0.0,15.256879576854343
461.0,17.70539042301511,38.22,17.70539042301511,38.22,0.0,17.70539042301511,17.927881104570876,17.927881104570876,20.51460957698489,20.292118895429123,0.0,0.0,0.0,13.156041786252533
462.0,73.41309508567528,38.22,73.41309508567528,38.22,0.0,73.41309508567528,38.22,38.22,-35.19309508567528,0.0,0.0,0.0,0.0,42.51440156168177
463.0,73.96875114911846,38.22,73.96875114911846,38.22,0.0,73.96875114911846,38.22,38.22,-35.74875114911846,0.0,0.0,0.0,0.0,72.39990296396005
464.0,73.96593002286903,38.22,73.96593002286903,38.22,0.0,73.96593002286903,38.22,38.22,-35.74593002286903,0.0,0.0,0.0,0.0,102.2827280108838
465.0,79.07904296710555,38.22,79.07904296710555,38.22,0.0,79.07904296710555,38.22,38.22,-40.85904296710555,0.0,0.0,0.0,0.0,137.01627790905061
466.0,84.39419762516066,38.22,84.39419762516066,38.22,0.0,84.39419762516066,38.22,38.22,-46.17419762516065,0.0,0.0,0.0,0.0,176.79222625786971
467.0,85.9409275435032,38.22,85.9409275435032,38.22,0.0,85.9409275435032,38.22,38.22,-47.720927543503194,0.0,0.0,0.0,0.0,218.0355314468154
468.0,94.00160755222592,38.22,94.00160755222592,38.22,0.0,94.00160755222592,38.22,38.22,-55.78160755222592,0.0,0.0,0.0,0.0,266.925869130966
469.0,101.12690331840639,38.22,101.12690331840639,38.22,0.8927730588151266,100.11405766285885,37.327226941184875,38.22,-62.906903318406385,0.0,0.12007259673240478,0.0,0.0,322.5560515784049
470.0,106.98450524266333,38.22,106.98450524266333,38.22,1.8475483817002325,101.72246707150838,36.37245161829976,38.22,-68.76450524266333,0.0,3.4144897894547297,0.0,0.0,380.71852672627006
471.0,106.92976238495352,38.22,106.92976238495352,38.22,6.947420497562001,92.51570963387516,31.272579502438,38.22,-68.70976238495352,0.0,7.4666322535163605,0.0,0.0,435.5224420844186
