time,generation_kw,load_kw,generation_kwh,load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,net_load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,total_soc_kwh
169.0,18.024343545674068,38.22,18.024343545674068,38.22,0.0,18.024343545674068,22.063093435241544,22.063093435241544,20.19565645432593,16.156906564758454,0.0,0.0,0.0,46.66197891442283
170.0,19.77284642856947,38.22,19.77284642856947,38.22,0.0,19.77284642856947,21.745690405564932,21.745690405564932,18.447153571430526,16.474309594435066,0.0,0.0,0.0,42.498177751305825
171.0,21.706434779699844,38.22,21.706434779699844,38.22,0.0,21.706434779699844,22.430799682117907,22.430799682117907,16.51356522030016,15.789200317882091,0.0,0.0,0.0,39.4465709755387
172.0,23.05902369710543,38.22,23.05902369710543,38.22,0.0,23.05902369710543,23.210382749058947,23.210382749058947,15.160976302894566,15.009617250941051,0.0,0.0,0.0,36.85639000923142
173.0,24.320294680965855,38.22,24.320294680965855,38.22,0.0,24.320294680965855,23.4416463002544,23.4416463002544,13.899705319034144,14.778353699745596,0.0,0.0,0.0,35.21898257244273
174.0,79.82080311358361,38.22,79.82080311358361,38.22,0.0,79.82080311358361,38.22,38.22,-41.60080311358361,0.0,0.0,0.0,0.0,70.65622793273279
175.0,80.60403300001268,38.22,80.60403300001268,38.22,0.0,80.60403300001268,38.22,38.22,-42.38403300001267,0.0,0.0,0.0,0.0,106.8365104048121
176.0,82.21854083171904,38.22,82.21854083171904,38.22,0.0,82.21854083171904,38.22,38.22,-43.99854083171904,0.0,0.0,0.0,0.0,144.548449491403
177.0,86.0670008956453,38.22,86.0670008956453,38.22,0.0,86.0670008956453,38.22,38.22,-47.847000895645294,0.0,0.0,0.0,0.0,185.91135836385513
178.0,90.47870231344058,38.22,90.47870231344058,38.22,0.0,90.47870231344058,38.22,38.22,-52.25870231344058,0.0,0.0,0.0,0.0,231.45957468735543
179.0,95.88983592833081,38.22,95.88983592833081,38.22,0.0,95.88983592833081,38.22,38.22,-57.669835928330805,0.0,0.0,0.0,0.0,282.1412430948218
180.0,101.18558118590887,38.22,101.18558118590887,38.22,1.28,98.42821980201302,36.94,38.22,-62.965581185908874,0.0,1.4773613838958557,0.0,0.0,336.58027235562975
181.0,106.49691469999412,38.22,106.49691469999412,38.22,4.3734379803856624,95.42130673835042,33.84656201961434,38.22,-68.27691469999412,0.0,6.702169981258038,0.0,0.0,391.4274633537477
182.0,111.65178326029604,38.22,111.65178326029604,38.22,7.8380678143564655,85.31232190548648,30.38193218564353,38.22,-73.43178326029604,0.0,18.50139354045309,0.0,0.0,440.33646978892136
183.0,113.82505729760611,38.22,113.82505729760611,38.22,10.045282866029916,76.39211371891184,28.17471713397008,38.22,-75.60505729760611,0.0,27.387660712664353,0.0,0.0,483.10963265205623
184.0,89.84891292908794,38.22,89.84891292908794,38.22,10.14,54.55912788365642,28.08,38.22,-51.62891292908795,0.0,25.149785045431525,0.0,0.0,505.2700471323071
185.0,69.87359125432123,38.22,69.87359125432123,38.22,11.633208140226483,40.85442292299851,26.58679185977352,38.22,-31.65359125432123,0.0,17.385960191096242,0.0,0.0,516.0030164929451
186.0,58.28967175706934,103.28638161697035,58.28967175706934,103.28638161697035,28.094654706369443,29.324041167804218,75.1917269106009,103.28638161697036,44.99670985990101,0.0,0.8709758828956802,0.0,0.0,464.5632051672283
187.0,0.0,118.89470517351279,0.0,118.89470517351279,0.0,0.0,118.89470517351279,118.89470517351279,118.89470517351279,0.0,0.0,0.0,0.0,339.2371818063932
188.0,0.0,111.18238053905003,0.0,111.18238053905003,0.0,0.0,111.18238053905003,111.18238053905003,111.18238053905003,0.0,0.0,0.0,0.0,222.0406624120674
189.0,3.4580796754886505,129.97336871486996,3.4580796754886505,129.97336871486996,0.0,3.4580796754886505,111.91512423379106,111.91512423379106,126.51528903938132,18.058244481078905,0.0,0.0,0.0,107.35238577703599
190.0,15.197480204504291,38.22,15.197480204504291,38.22,0.0,15.197480204504291,26.12795580623783,26.12795580623783,23.022519795495704,12.092044193762172,0.0,0.0,0.0,94.22869776885832
191.0,35.60567469401888,38.22,35.60567469401888,38.22,0.0,35.60567469401888,31.689588914325284,31.689588914325284,2.6143253059811222,6.530411085674716,0.0,0.0,0.0,94.60344697233042
192.0,0.0,38.22,0.0,38.22,0.0,0.0,18.8370806494964,18.8370806494964,38.22,19.3829193505036,0.0,0.0,0.0,74.74742053209958
193.0,16.474668142042017,38.22,16.474668142042017,38.22,0.0,16.474668142042017,24.276687876699434,24.276687876699434,21.745331857957982,13.943312123300565,0.0,0.0,0.0,64.78678712759067
194.0,17.89562346613382,38.22,17.89562346613382,38.22,0.0,17.89562346613382,24.264897385717703,24.264897385717703,20.324376533866182,13.955102614282296,0.0,0.0,0.0,56.18661857506827
195.0,18.766275977091038,38.22,18.766275977091038,38.22,0.0,18.766275977091038,23.27380359130531,23.27380359130531,19.45372402290896,14.94619640869469,0.0,0.0,0.0,49.457128106497336
196.0,19.749002191420384,38.22,19.749002191420384,38.22,0.0,19.749002191420384,23.625145367415573,23.625145367415573,18.470997808579614,14.594854632584426,0.0,0.0,0.0,43.2895868341246
197.0,19.78493449122688,38.22,19.78493449122688,38.22,0.0,19.78493449122688,23.245983612072425,23.245983612072425,18.435065508773118,14.974016387927575,0.0,0.0,0.0,37.55580551727612
198.0,74.05677530111959,38.22,74.05677530111959,38.22,0.0,74.05677530111959,38.22,38.22,-35.83677530111959,0.0,0.0,0.0,0.0,67.52481396238294
199.0,73.64411452952253,38.22,73.64411452952253,38.22,0.0,73.64411452952253,38.22,38.22,-35.42411452952253,0.0,0.0,0.0,0.0,97.10233802571497
200.0,73.3269145062904,38.22,73.3269145062904,38.22,0.0,73.3269145062904,38.22,38.22,-35.10691450629039,0.0,0.0,0.0,0.0,126.37893972486545
201.0,76.26755532620753,38.22,76.26755532620753,38.22,0.0,76.26755532620753,38.22,38.22,-38.04755532620754,0.0,0.0,0.0,0.0,158.44527825543688
202.0,80.54798820941251,38.22,80.54798820941251,38.22,0.0,80.54798820941251,38.22,38.22,-42.32798820941251,0.0,0.0,0.0,0.0,194.5723919707311
203.0,84.65998885267355,38.22,84.65998885267355,38.22,0.0,84.65998885267355,38.22,38.22,-46.43998885267355,0.0,0.0,0.0,0.0,234.60049201786
204.0,87.84022025213416,38.22,87.84022025213416,38.22,0.5,87.28098328361682,37.72,38.22,-49.62022025213416,0.0,0.05923696851733973,0.0,0.0,277.64213198260296
205.0,93.84948793386853,38.22,93.84948793386853,38.22,0.9567585983453462,91.15491820460376,37.26324140165465,38.22,-55.62948793386854,0.0,1.7378111309194315,0.0,0.0,324.8403751418333
206.0,97.83382064564555,38.22,97.83382064564555,38.22,3.385027144683201,90.89748254596678,34.8349728553168,38.22,-59.613820645645546,0.0,3.5513109549955666,0.0,0.0,374.35401318371663
207.0,97.38578161961698,38.22,97.38578161961698,38.22,5.9,80.60085819551031,32.32,38.22,-59.16578161961697,0.0,10.884923424106656,0.0,0.0,416.7504298367878
