season,strategy,generation_kwh,consumption_kwh,avg_generation_kwh_per_day,avg_consumption_kwh_per_day,avg_generation_kwh_per_step,avg_consumption_kwh_per_step,grid_import_kwh,grid_export_kwh,curtailed_kwh,unmet_load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,self_consumption_ratio,self_sufficiency_ratio,avg_net_load_kwh,max_net_load_kwh,min_net_load_kwh,unmet_events,unmet_pct_time,unmet_hours,avg_soc_kwh,min_soc_kwh,max_soc_kwh,soc_full_events,soc_empty_events,avg_cloud,peak_load_kw,peak_gen_kw,inverter_failed_hours_step,inverter_failures,inverter_downtime_hours,avg_failure_duration_hours,batt_in_kwh,batt_out_kwh,batt_eff_real,net_cost,household_id,household_type,wealth_level,wealth_multiplier
Spring,CHARGE_PRIORITY,433.0544753198197,386.11588995165914,14.435149177327323,12.870529665055304,0.6014645490553051,0.5362720693773043,23.674204963518324,38.259148103461655,0.0,0.0,34.01593655887222,360.7793906574858,328.42574842926865,362.4416849881409,0.8369424763950776,0.9386862711957226,-0.06519247967800074,3.2170959666592687,-1.1407357364508812,0,0.0,0.0,3.365488385514305,-4.440892098500626e-16,8.0,65,95,0.5801090342763727,3.2693146962904054,1.4207357364508812,0.0,0,0.0,0.0,360.7793906574857,328.42574842926626,0.9103229201389302,-16.677579570476748,1,apartment,low,0.8
Spring,CHARGE_PRIORITY,649.5817129797294,541.0141978795475,21.65272376599098,18.033806595984917,0.9021968235829576,0.7514086081660382,16.560783149187543,80.61352134305982,0.0,0.0,76.4240167334847,492.5441749031851,448.02939799687533,524.45341473036,0.8073709654242158,0.9693893742269688,-0.1507882154169195,3.359688082902949,-1.6311036046763219,0,0.0,0.0,4.63238292340159,-5.551115123125783e-17,10.0,95,59,0.5870857677180582,3.4812187331941065,2.131103604676322,0.0,0,0.0,0.0,492.5441749031851,448.02939799687545,0.9096227725867239,-60.131581846863185,2,small_family,middle,1.0
Spring,CHARGE_PRIORITY,793.9332047530029,773.4286259757447,26.46444015843343,25.78095419919149,1.102685006601393,1.0742064249663121,55.541232725143736,3.1410576334888276,0.0,0.0,14.204122166434061,776.5880249530799,703.683271084167,717.887393250601,0.9042163609644465,0.9281882893136082,-0.02847858163508072,3.8038642967785967,-1.7646821834932824,0,0.0,0.0,4.646223275784008,-1.1102230246251565e-16,13.5,7,103,0.5795678188262279,3.8038642967785967,2.6046821834932823,0.0,0,0.0,0.0,776.5880249530791,703.6832710841671,0.9061217125086151,38.82897267371786,3,family_house,high,1.2
Spring,CHARGE_PRIORITY,959.0406317500585,1255.3334055893451,31.968021058335285,41.84444685297817,1.3320008774306369,1.7435186188740905,383.65868733183777,0.0,0.0,0.0,0.0,959.0406317500585,871.6747182575073,871.6747182575073,0.908902802863393,0.6943770590158712,0.4115177414434535,4.463316009981159,-1.815050051718723,0,0.0,0.0,2.4887681277205087,-1.1102230246251565e-16,10.816493397811689,0,293,0.5576672647057852,4.487742768221791,3.315050051718723,36.0,1,35.709588127603894,35.709588127603894,959.0406317500589,871.6747182575081,0.9089028028633934,287.7440154988783,4,luxury_house,luxury,1.5
Spring,CHARGE_PRIORITY,433.0544753198197,385.4221493691209,14.435149177327323,12.847404978970697,0.6014645490553051,0.5353085407904458,22.510241030679733,38.05415118305859,0.0,0.0,36.168834231541396,358.8314899052197,326.7430741068997,362.91190833844115,0.8380283059548644,0.9415958811201544,-0.06615600826485944,3.2280887990603726,-1.1407357364508812,0,0.0,0.0,3.387340329370623,-2.7755575615628914e-17,8.0,69,120,0.6321478712975922,3.24661259168526,1.4207357364508812,0.0,0,0.0,0.0,358.8314899052194,326.7430741068977,0.9105752513337181,-17.366055291742935,5,apartment,low,0.8
Spring,CHARGE_PRIORITY,649.5817129797294,549.2240218015803,21.65272376599098,18.30746739338601,0.9021968235829576,0.7628111413910837,30.00182506838931,84.01736831591032,0.0,0.0,77.37677997169513,488.1875646921241,441.84541676149587,519.2221967331911,0.799317755346653,0.9453741572155269,-0.13938568219187397,3.4337291025021353,-1.6311036046763219,0,0.0,0.0,4.624712513227158,-5.551115123125783e-17,10.0,100,97,0.5338266136670048,3.472816209534565,2.131103604676322,0.0,0,0.0,0.0,488.1875646921243,441.8454167614961,0.9050730676438801,-53.11426268302731,6,small_family,middle,1.0
Spring,CHARGE_PRIORITY,793.9332047530029,782.6342961563228,26.46444015843343,26.087809871877425,1.102685006601393,1.0869920779948927,64.76243052511077,1.5817268148533823,0.0,0.0,10.16284665751886,782.1886312806306,707.7090189736931,717.871865631212,0.9041968031234391,0.9172507123145864,-0.015692928606500123,3.646553609497534,-1.7646821834932824,0,0.0,0.0,4.418711517039532,-1.1102230246251565e-16,13.5,4,118,0.5436157236851277,3.8224023110161625,2.6046821834932823,0.0,0,0.0,0.0,782.1886312806297,707.7090189736938,0.9047804975316568,47.14826876046504,7,family_house,high,1.2
Spring,CHARGE_PRIORITY,1010.4604424129127,1266.6361225937899,33.68201474709709,42.221204086459664,1.4034172811290455,1.7592168369358192,348.6835747397141,0.0,0.0,0.0,0.0,1010.4604424129127,917.9525478540759,917.9525478540759,0.9084497614395136,0.7247168555198888,0.3557995558067742,4.46761611992832,-1.815050051718723,0,0.0,0.0,2.60080746019621,-5.551115123125783e-17,10.816493397811689,0,273,0.5298000774279644,4.479231751228568,3.315050051718723,0.0,0,0.0,0.0,1010.460442412913,917.9525478540758,0.9084497614395132,261.5126810547856,8,luxury_house,luxury,1.5
Spring,CHARGE_PRIORITY,433.0544753198197,381.9495633807761,14.435149177327323,12.731652112692537,0.6014645490553051,0.5304855046955224,17.193548989403087,35.84469810075083,0.0,0.0,34.72481702009014,362.4849601989787,330.0311973712829,364.756014391373,0.8422866756474302,0.9549847659538693,-0.07097904435978276,3.2582660767377014,-1.1407357364508812,0,0.0,0.0,3.3513751884242033,-3.469446951953614e-18,8.0,62,85,0.46415508698297775,3.2582660767377014,1.4207357364508812,0.0,0,0.0,0.0,362.48496019897857,330.03119737128077,0.9104686638312305,-19.36506654862343,9,apartment,low,0.8
Spring,CHARGE_PRIORITY,649.5817129797294,531.8900788635781,21.65272376599098,17.729669295452602,0.9021968235829576,0.7387362206438585,23.223177482121308,95.41523784237975,0.0,0.0,80.68952181347686,473.4769533238729,427.9773795679799,508.6669013814567,0.7830683826490816,0.9563383894436621,-0.16346060293909936,3.4502102848718135,-1.6311036046763219,0,0.0,0.0,4.970170227442816,-5.551115123125783e-17,10.0,111,71,0.6555687607372653,3.493700338615615,2.131103604676322,0.0,0,0.0,0.0,473.47695332387315,427.9773795679799,0.9039032978554077,-68.4563309465508,10,small_family,middle,1.0
Spring,CHARGE_PRIORITY,793.9332047530029,792.7618214031775,26.46444015843343,26.42539404677258,1.102685006601393,1.101058085282191,74.6461499173617,0.8937297086366045,0.0,0.0,5.045631659811223,787.993843384555,713.0700398260045,718.1156714858157,0.9045038892273382,0.9058403824426874,-0.001626921319201919,3.782203523756529,-1.7646821834932824,0,0.0,0.0,4.220715269468099,-5.551115123125783e-17,13.5,2,138,0.5717242897095944,3.782203523756529,2.6046821834932823,0.0,0,0.0,0.0,787.9938433845541,713.0700398260055,0.9049182881471011,55.18025570024833,11,family_house,high,1.2
