season,strategy,generation_kwh,consumption_kwh,avg_generation_kwh_per_day,avg_consumption_kwh_per_day,avg_generation_kwh_per_step,avg_consumption_kwh_per_step,grid_import_kwh,grid_export_kwh,curtailed_kwh,unmet_load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,self_consumption_ratio,self_sufficiency_ratio,avg_net_load_kwh,max_net_load_kwh,min_net_load_kwh,unmet_events,unmet_pct_time,unmet_hours,avg_soc_kwh,min_soc_kwh,max_soc_kwh,soc_full_events,soc_empty_events,avg_cloud,peak_load_kw,peak_gen_kw,inverter_failed_hours_step,inverter_failures,inverter_downtime_hours,avg_failure_duration_hours,batt_in_kwh,batt_out_kwh,batt_eff_real,net_cost,household_id,household_type,wealth_level,wealth_multiplier
Spring,PRODUCE_PRIORITY,433.0544753198197,383.71229525941135,14.435149177327323,12.79040984198038,0.6014645490553051,0.5329337434158491,379.91756206720925,433.0544753198197,0.0,0.0,0.0,0.0,3.794733192202055,3.794733192202055,0.008762715566903138,0.009889527229344056,-0.06853080563945607,3.2543018314569454,-1.1407357364508812,0,0.0,0.0,0.03491905797171745,0.0,3.7048540850509513,0,707,0.5735124390474645,3.2543018314569454,1.4207357364508812,0.0,0,0.0,0.0,0.0,3.794733192202054,0.0,-104.81085623743081,1,apartment,low,0.8
Spring,PRODUCE_PRIORITY,649.5817129797294,548.1302089758669,21.65272376599098,18.27100696586223,0.9021968235829576,0.7612919569109263,543.3867924856144,649.5817129797294,0.0,0.0,0.0,0.0,4.74341649025257,4.74341649025257,0.007302262972419285,0.008653813295777342,-0.14090486667203148,3.4302926871098487,-1.6311036046763219,0,0.0,0.0,0.029559607706579394,0.0,4.47295372330527,0,711,0.630461271279526,3.4302926871098487,2.131103604676322,0.0,0,0.0,0.0,0.0,4.74341649025257,0.0,-177.08344731754573,2,small_family,middle,1.0
Spring,PRODUCE_PRIORITY,793.9332047530029,776.2955543241533,26.46444015843343,25.876518477471777,1.102685006601393,1.0781882698946572,769.8919420623124,793.9332047530029,0.0,0.0,0.0,0.0,6.403612261840967,6.403612261840967,0.008065681374081297,0.008248935893257798,-0.024496736706735352,3.8115822926355087,-1.7646821834932824,0,0.0,0.0,0.031191309922610974,0.0,5.864562255152854,0,713,0.6106155480124238,3.831047620129126,2.6046821834932823,0.0,0,0.0,0.0,0.0,6.403612261840968,0.0,-137.12092773096833,3,family_house,high,1.2
Spring,PRODUCE_PRIORITY,1010.4604424129127,1261.2103280184883,33.68201474709709,42.04034426728295,1.4034172811290455,1.7516810111367893,1252.6721783360335,1010.4604424129127,0.0,0.0,0.0,0.0,8.538149682454623,8.538149682454623,0.00844976143951374,0.006769806346154074,0.3482637300077437,4.441209111710336,-1.815050051718723,0,0.0,0.0,0.029559607706579373,0.0,7.41886116991581,0,715,0.565214309683228,4.441209111710336,3.315050051718723,0.0,0,0.0,0.0,0.0,8.538149682454623,0.0,30.089735580403726,4,luxury_house,luxury,1.5
Spring,PRODUCE_PRIORITY,433.0544753198197,393.2602246187749,14.435149177327323,13.108674153959162,0.6014645490553051,0.5461947564149651,389.46549142657284,433.0544753198197,0.0,0.0,0.0,0.0,3.794733192202055,3.794733192202055,0.008762715566903138,0.009649420293854169,-0.05526979264033997,3.277527935279187,-1.1407357364508812,0,0.0,0.0,0.03491905797171745,0.0,3.7048540850509513,0,707,0.6496201428542511,3.277527935279187,1.4207357364508812,0.0,0,0.0,0.0,0.0,3.794733192202054,0.0,-97.64990921790815,5,apartment,low,0.8
Spring,PRODUCE_PRIORITY,649.5817129797294,536.1009112772792,21.65272376599098,17.87003037590931,0.9021968235829576,0.7445845989962212,531.3574947870268,649.5817129797294,0.0,0.0,0.0,0.0,4.74341649025257,4.74341649025257,0.007302262972419285,0.008847991843459496,-0.15761222458673657,3.407973878603996,-1.6311036046763219,0,0.0,0.0,0.029559607706579394,0.0,4.47295372330527,0,711,0.5655448930481185,3.4553579193313,2.131103604676322,0.0,0,0.0,0.0,0.0,4.74341649025257,0.0,-186.1054205914864,6,small_family,middle,1.0
Spring,PRODUCE_PRIORITY,771.1589875224122,769.0790929178693,25.705299584080407,25.635969763928976,1.0710541493366836,1.068165406830374,762.6754806560284,771.1589875224122,0.0,0.0,0.0,0.0,6.403612261840967,6.403612261840967,0.008303880737245327,0.008326337721060395,-0.0028887425063096705,3.832767879734603,-1.7646821834932824,0,0.0,0.0,0.031191309922610974,0.0,5.864562255152854,0,713,0.5541753416765502,3.8373818076875974,2.6046821834932823,21.0,1,21.46480185415403,21.46480185415403,0.0,6.403612261840968,0.0,-122.03647827814973,7,family_house,high,1.2
Spring,PRODUCE_PRIORITY,1010.4604424129127,1260.2048878981382,33.68201474709709,42.006829596604604,1.4034172811290455,1.7502845665251918,1251.6667382156834,1010.4604424129127,0.0,0.0,0.0,0.0,8.538149682454623,8.538149682454623,0.00844976143951374,0.00677520755906222,0.3468672853961463,4.487237322057049,-1.815050051718723,0,0.0,0.0,0.029559607706579373,0.0,7.41886116991581,0,715,0.56361380405427,4.487237322057049,3.315050051718723,0.0,0,0.0,0.0,0.0,8.538149682454623,0.0,29.335655490141107,8,luxury_house,luxury,1.5
Spring,PRODUCE_PRIORITY,433.0544753198197,377.9017321683424,14.435149177327323,12.596724405611413,0.6014645490553051,0.5248635169004755,374.10699897614035,433.0544753198197,0.0,0.0,0.0,0.0,3.794733192202055,3.794733192202055,0.008762715566903138,0.010041587188363642,-0.07660103215482955,3.2733693649344837,-1.1407357364508812,0,0.0,0.0,0.03491905797171745,0.0,3.7048540850509513,0,707,0.6237459916806359,3.2733693649344837,1.4207357364508812,0.0,0,0.0,0.0,0.0,3.794733192202054,0.0,-109.1687785557325,9,apartment,low,0.8
Spring,PRODUCE_PRIORITY,649.5817129797294,551.8831673185372,21.65272376599098,18.396105577284573,0.9021968235829576,0.7665043990535239,547.1397508282846,649.5817129797294,0.0,0.0,0.0,0.0,4.74341649025257,4.74341649025257,0.007302262972419285,0.008594964969306182,-0.13569242452943378,3.484723783460647,-1.6311036046763219,0,0.0,0.0,0.029559607706579394,0.0,4.47295372330527,0,711,0.5824074795041501,3.484723783460647,2.131103604676322,0.0,0,0.0,0.0,0.0,4.74341649025257,0.0,-174.26872856054302,10,small_family,middle,1.0
